Index,Text
508,Ihr habt recht. Lasst mich darüber nachdenken.
509,Ein Jarl spricht Recht
513,Töte jemanden auf den Straßen von <Alias=City>.
514,"Ihr könnt uns in Festung Dämmerwacht finden, nahe Stendarrs Stern."
521,Knochenmann
524,Bleibt Ihr hier?
528,Übernatürliche Reflexe
529,Eiswassermole
532,Dann möget Ihr mit Eurer Lesung beginnen.
533,Gargoyle beschwören
540,Werwolf-Tierbändiger
542,Wohin soll es gehen?
546,Ringe der Blutmagie
548,Explodierender Zwergenbolzen des Blitzes
549,Zwergensphäre
553,Schon gut. Ihr braucht nichts zu tun.
557,Lebenskraft entziehen
558,Geweihte Zwergenarmbrust
560,Gargoyle Abilities
565,Gesegnete Armbrust
566,Besiege Stalf und Salonia.
567,Truhe
569,Schutz der Blutlinie
571,"Wie kommen wir hinein, ohne dass Euer Vater etwas bemerkt?"
573,Die Zutaten sind im Gefäß.
575,Optional: Wähle eine wichtige Person als Opfer aus.
577,Prophet
579,Moderige Ruinen
587,Sprich mit Garan Marethi.
589,Erreiche den Gipfel des Arkngthamz.
593,Feuerball
594,Warum sprechen wir miteinander?
600,Zwergenarmbrust
605,Ich habe alle Ringe der Blutmagie gesammelt.
609,Dwarven centurion abilities
610,Zwergenarmbrust der Verwünschung
612,Sprich mit Valerica.
613,DLC01 Soul Cairn Boneman FX
621,Ich habe die Schriftrollen der Alten gebracht.
625,Magicka
629,Nachtschrein
631,FemaleHeadNordVampire
632,Erkunde den Innenhof von Burg Volkihar.
636,Was machen wir jetzt?
638,Vielleicht wollt Ihr mir diesen Brief erklären?
641,In Burg Volkihar?
646,Fertig?
650,Reisender Barde
653,Ruunvaldgrube
654,Warum kann ich das Geschenk von Harkons Blut verleihen?
657,Trollrüstung
660,Hallo.
669,Zombie
672,Sonnenbann
673,Sprich mit dem Wirt in Einsamkeit.
674,Schnee-Elfen? Ihr seid ein Falmer?
676,Drain Effect To Look For Targets
681,Warum seid Ihr hergekommen?
686,"Ihr habt gesagt, dass Ihr nicht wisst, wohin sie gegangen ist."
688,Auriel's Shield Knockback
689,DLC1VQ04Hellos
692,Vampirklauen
694,Eine falsche Fährte
702,"Klingt so, als wäre sie sehr selbstsüchtig gewesen."
707,Leuchtende Kristallscherbe
708,Giftige Klauen
714,Kommt zum Punkt!
721,Sprich mit Valerica.
725,Dolch des Himmelsschmiedenstahls
729,Sonnenfeuerstoß
734,"Troll, folgt mir!"
738,Explodierender Stahlbolzen des Eises
739,DLC1RedwaterSkoomaScriptEffect
740,Vampirdiener
741,Warum wurdet Ihr eingesperrt?
745,Zwergensphäre beschwören
750,Töte <Alias=Vampire> in <Alias=Dungeon>.
751,Kehre zu <Alias=QuestGiver> zurück.
753,Werwölfe beschwören 3
756,Zephyr
761,In ätherische Gestalt verwandeln.
762,Make Me A Healer
763,Es gibt keine andere Lösung?
764,R3
767,Und ... was nun?
768,"Gibt es irgendetwas, womit Euch geholfen werden kann?"
776,"Habt Ihr von einem Mottenpriester gehört, der hier durchgekommen ist?"
781,Untersuche den Schauplatz des Angriffs.
782,Belastender Brief
783,Tierkraft
784,Stendarrs Aura
788,Sprich mit Durnehviir in seinem Lager im Seelengrab.
790,Vampirischer Lebensentzug
791,Was meint Ihr damit?
795,Messer der Anziehungskraft
806,Seelenglut
808,Eine neue Ordnung
815,Bei der Dämmerwacht verstecken?
819,Ich habe sie beschützt.
825,Zwergenarmbrust der Bindung
828,Erkunde die Ruinen von Arkngthamz.
833,Zwergenarmbrust des Schwundes
837,Ihr wart auf der Jagd?
842,Untote Ziele erleiden <mag> Punkte Schaden durch Sonnenlicht.
848,Chaurusjäger
849,Das ist Euer Zuhause?
850,Wonach suchen wir genau?
859,Es gibt wohl keine Heilung.
860,Verlangsamungseffekt
861,Wer war Euer Volk?
862,Amulett der Fledermäuse
863,Wo ist er jetzt?
865,Thron
867,Wo ist denn diese Schriftrolle der Alten?
871,Betritt das Seelengrab.
875,Trübhöhlengruft
876,Sakrale Zwergenarmbrust
881,Im Augenblick habe ich Dringenderes zu erledigen.
885,Quick Test Cell
887,Sattel
888,Habt Ihr einen Vorschlag?
894,...
895,Vergessenes Tal
898,Als Werwolf öffnet die Inventartaste den Talentbaum für Werwölfe. Diese Talente erhält man für den Verzehr von Leichnamen.
900,Prälat Nirilor
904,Ring des Vampirgriffs
908,Wie kann ich helfen?
913,Bauplan eines explodierenden Dwemereisbolzens
921,Wir könnten Eure Hilfe in Tamriel gebrauchen.
922,...
923,Das hat wehgetan.
925,"Ich beauftrage Euch, zu Burg Volkihar zu reisen."
926,Drachenbiss
928,Vampirfürstenrüstung
929,Vampirnotiz
932,Torwächter
937,"Ich weiß nicht, was sie sich gedacht hat."
939,
941,Ice Barrier for Snow Elf Fight
949,Ich habe die Schriftrollen der Alten gebracht.
951,"Die Sache geht nur mich etwas an. Sagt mir einfach, was ich wissen muss."
952,Auriels Schild
954,Uralte Technologie
956,Leere Weinflasche
959,Optional: Begib dich zur Akademie von Winterfeste und frage dort nach dem Mottenpriester.
960,Könnt Ihr mich in der Wiederherstellung unterrichten?
964,Ich bin nur wegen der Schriftrolle der Alten hier.
965,Durch sein Heulen ruft ein Werwolf seine Gefährten.
971,Aetherischer Stab
978,Giftige Klauen
985,Gargoyle
986,Tür
988,Töte <Alias=Vampire> in <Alias=Dungeon>.
989,Platzieren
992,Schriftrolle der Alten (Drache)
995,Monsterjagd
996,FemaleHeadWoodElfVampire
999,Dämmerwachtstiefel
1003,"Ich kann auch andere Saiten aufziehen, wenn es sein muss."
1006,Babette on the Road Near a Body
1009,Talsäbelzahntiger
1012,Und wenn Harkon keinen Erfolg hätte?
1016,Soul Cairn Horse Quest
1020,"Suche entlang der Straße, die von Drachenbrügge südwärts führt."
1021,Wie kann ich helfen?
1024,Ruunvald: Tempel
1027,Folge Valerica.
1032,Bauplan eines explodierenden Dwemerblitzbolzens
1033,Ihr müsst etwas für mich tun.
1040,Kehre zu <Alias=QuestGiver> zurück.
1051,Truhe
1054,Mottenpriesteraugenbinde
1056,Fußlappen
1064,
1065,Schatulle
1069,Bestialische Stärke
1070,Volks Tagebuch
1074,Ahnenmotte
1076,Wohin würde ein Mottenpriester gehen?
1077,Töte Durnehviir.
1079,"Ich wurde geschickt, um etwas aus dieser Höhle zu holen."
1088,Durch sein Heulen ruft ein Werwolf seine Gefährten.
1089,Armbrust des Funkenschlags
1093,AudioTemplateChaurusHunter
1097,Wie kann ich helfen?
1101,Absorbiert <mag> Gesundheitspunkte pro Sekunde vom Ziel. Kann nur links ausgerüstet werden.
1102,Wie sehen sie aus?
1103,Verwandle dich in einen Vampir.
1105,Lebenskraft entziehen: Gesundheit
1109,Kopf
1113,Dann sind wir fertig.
1114,Raise Dead Visual
1124,Gesundheit entziehen
1129,"Frage die Leute in Drachenbrügge, ob sie den Mottenpriester gesehen haben."
1131,Könnt Ihr mir etwas über das Seelengrab erzählen?
1133,Funktioniert sie?
1134,Mächtiger Gargoyle
1135,"Ja, ich habe sie. Was nun?"
1137,Ich habe <Alias=Vampire> in <Alias=Dungeon> vernichtet.
1140,"Als Vampir kommentieren die Leute möglicherweise dein ungewöhnliches Aussehen, doch sie werden dich nie angreifen oder meiden, wie sie es mit Werwölfen tun."
1141,Ist Seranas Blut für die Tyrannei der Sonne erforderlich?
1144,Durch sein Heulen ruft ein Werwolf seine Gefährten.
1156,Troll
1158,"Nein, Ihr habt recht. Wir müssen nur die anderen überzeugen, dass Ihr auf unserer Seite steht."
1160,Alchemielabor. (<Global=HDMarkarthAlchemy> Goldstücke)
1169,Was macht Ihr?
1170,Kehre zu <Alias=QuestGiver> zurück.
1171,Bringe <Alias=Remains> aus <Alias=Dungeon> in deinen Besitz.
1175,"Ihr traut Harkon wirklich nicht über den Weg, oder?"
1177,Wir sehen uns dort.
1182,Armbrust der Seelenschlingen
1183,Ich habe beide getötet.
1187,Sabre Cat Glow FX
1188,Sprich mit Serana.
1190,"Klingt fast, als wäre sie vorsichtig gewesen."
1192,Aetheriumsplitter
1193,Verkrüppelter Baum
1194,Morven Stroud
1196,Beeindruckend.
1205,Folge Garan.
1206,Valericas Studierzimmer
1209,Übernatürliche Reflexe
1213,Einfach Euren Namen in Tamriel rufen? Das ist alles?
1219,FemaleHeadDarkElfVampire
1223,Ich suche nach einem Vampir.
1228,Untote in Nahkampfreichweite erleiden <dur> Sekunden lang 10 Punkte Sonnenlichtschaden pro Sekunde.
1233,Was? Was ist das?
1237,Aetheriumkrone
1238,Hinterlasse einen Brief auf der Leiche von <Alias=Victim>.
1242,Wovon redet Ihr?
1243,Woran denkt Ihr?
1249,Was hat das alles mit der Dämmerwacht zu tun?
1255,Prophet
1260,Töte <Alias=Target> diskret.
1267,Ja.
1269,Ich nehme Euer Geschenk an und werde zum Vampir.
1279,Raise Dead Visual
1280,Salvatore's Test Cell
1281,Portalgefäß
1285,Sammle gereinigte Salze der Leere.
1286,Vortex Effect
1290,Schneewein
1293,Optional: Töte in aller Öffentlichkeit in der Rüstung von Dämmerwacht.
1298,"Klingt so, als hätte sie alles Euretwegen getan."
1299,This should not be visible
1301,FemaleHeadOrcVampire
1303,"Beschwört eine Zwergenspinne für <dur> Sekunden an der Stelle, auf die der Zaubernde zeigt."
1306,Erledigt. Ich habe jemanden auf den Straßen von <Alias=City> umgebracht.
1309,Verwandle <Alias=Candidate> in einen Vampir.
1312,This should not be visible
1314,DLC1 Vampire Base Scene 5
1315,Volkihar-Balkon
1318,"Beschwört eine Zwergensphäre für <dur> Sekunden an der Stelle, auf die der Zaubernde zeigt."
1321,Ich möchte einen gepanzerten Troll kaufen. (<Global=DLC1TrollCost> Goldstücke)
1328,"Ich glaube, ich könnte Eure Hilfe gebrauchen."
1331,Rette den Mottenpriester.
1334,Legendärer Drache
1335,Wovon redet Ihr?
1344,Ich muss ihn also an jedem Wegschrein auffüllen?
1346,Wir kämpfen gegen Vampire.
1348,Was ist hier nur geschehen?
1351,Absorbiert <mag> Gesundheitspunkte pro Sekunde vom Ziel. 
1362,Triff Tolan bei Stendarrs Stern.
1363,Hallo.
1365,Wildes Mahl
1368,"Jemand, den ihr nicht sehen wollt?"
1372,Festung Volkihar
1376,Finde Erzkurator Vyrthur.
1381,Oberkörper
1382,"Suche entlang der Straße, die von Drachenbrügge südwärts führt."
1392,Gesundheit absorbieren
1395,Wo versteckt sich Eurer Meinung nach dieser Vampir?
1396,Deer Glow FX
1399,Dämmerwachtrüstung
1402,"Eingesperrt, wie Ihr es wart?"
1405,Kaiserlicher Deserteur
1406,Name TBD
1413,MaleHeadHighElfVampire
1423,Auriels Bow Beam Effects
1425,Ring des Leichnamwiederbelebens
1431,Zwergenarmbrust der Feuersbrunst
1435,Was wird jetzt mit Euch geschehen?
1443,Vampirgriff
1447,Kehre zu <Alias=QuestGiver> zurück.
1448,Scharfhanghöhle
1456,Habt Ihr eine Schriftrolle der Alten bei Euch?
1457,Hallo.
1458,"Bitte, ich brauche Eure Hilfe!"
1459,Was für eine Art Aufmerksamkeit?
1460,Sie wollten mich umbringen!
1464,"Wo finde ich diejenigen, die wir brauchen?"
1466,Lichtblüte
1467,Zol
1469,Lichtung der Ahnen
1471,"Beschaffe ""<Alias=Item2>"" aus <Alias=Location2>."
1472,Armbrust der Glut
1475,Die Macht des Grabes
1476,"Es ist wichtig, dass ich ihn schnell finde. (Überreden)"
1480,Vampirklauen
1481,Allerheiligstes
1484,DLC1 Vampire Base Scene 2
1488,Nein. Wir hatten eine Art Artefakt erwartet.
1491,"Wollt Ihr damit sagen, dass ich ein Vampir werden muss?"
1493,Schwachköpfe? Warum nennt Ihr sie so?
1495,"Habt Ihr nicht versucht, mich umzubringen?"
1501,Bauplan einer Zwergenarmbrust
1506,Durch sein Heulen ruft ein Werwolf seine Gefährten.
1511,Zerschlissene Hose
1512,Euer Name kommt mir bekannt vor ...
1513,Reflektierender Schild
1522,"Ich denke, wir müssen wohl weiter nach diesem Mottenpriester suchen."
1523,Präventivschlag
1525,Arkngthamz
1527,Wovon redet Ihr?
1530,L4
1531,Optional: Begib dich zur Akademie von Winterfeste und frage dort nach dem Mottenpriester.
1533,Wie wurdet Ihr hier eingesperrt?
1534,Vampirklauen
1544,Volkihar: Nordturm
1548,Talsäbelzahntiger
1550,Bretone
1556,"Beschwört eine Zwergenspinne für <dur> Sekunden an der Stelle, auf die der Zaubernde zeigt."
1559,Wozu sind diese Amulette fähig?
1560,Könnt Ihr mich in der Wiederherstellung unterrichten?
1561,Gibt es noch weitere Wächter da draußen?
1564,"Wenn sie es bis dorthin geschafft hat, werden wir sie finden."
1565,Ja. Ich bin verheiratet.
1566,Death Hound abilities
1571,Was war das für eine Abmachung?
1573,Uralte Vampirhände
1575,Die Betrogenen trifft keine Schuld.
1583,Necro Skeleton Ability
1589,Seelenglut
1591,Serana hat sich diesem Ritual freiwillig unterzogen?
1594,Essenz
1599,FemaleHeadHighElfVampire
1600,Wieso sagt Ihr das?
1604,Schwarzfallpassage.
1605,Lass Serana Seelenfalle auf dich wirken.
1606,Gesundheit absorbieren
1607,Ihr wolltet mit mir sprechen?
1612,Habt Ihr etwas über den Besuch eines Mottenpriesters in Drachenbrügge gehört?
1616,"Ich vertraue nichts und niemandem, wenn mein Tod gewünscht wird."
1621,Zornmann
1623,Die Rettung
1625,Wende deine Vampirverführung auf den Mottenpriester an.
1628,Lichtstrahl
1631,Platzieren
1632,Sprich mit Isran.
1644,Soul Visuals
1645,Seid Ihr deshalb jetzt frei?
1651,Gegner in Nahkampfreichweite erleiden <dur> Sekunden lang <mag> Punkte Frost- und Ausdauerschaden pro Sekunde.
1655,"Er sagte einfach: ""Es ist an der Zeit."""
1657,Valerica
1665,Blutheilung
1666,Was macht Ihr da?
1667,Kehre zu <Alias=QuestGiver> zurück.
1668,"Beschaffe ""<Alias=Item2>"" aus <Alias=Location2>."
1672,Burg Volkihar
1673,Könnt Ihr uns die Schriftrolle jetzt geben?
1676,Vampirgriff
1677,Durnehviir
1684,<mag> Schadenspunkte für <dur> Sekunden.
1685,Ghost Visuals
1689,Warne <Alias=Jarl> über die Bedrohung durch die Vampire.
1698,Versteckspiel
1700,Eissturm
1702,Totenwein
1712,Habt Ihr einen Vorschlag?
1715,Töte <Alias=Vampire>.
1716,...
1717,Auriels Bow Sky Bolt
1725,MaleHeadRedguardVampire
1726,Tottropfenwasserfall
1727,Passt nicht
1728,Erfrorener Falmer
1730,Warum war Eure Mutter so fasziniert davon?
1732,Blutlinie
1733,Feueratem
1736,Ihr könnt mich in Festung Dämmerwacht treffen.
1741,Frostatem
1742,"Wir sind uns nicht sicher, aber Isran ist sehr besorgt."
1743,Blutsteinkelch
1748,Chaurusflieger
1749,Ihr seid in Gefahr. Ein Vampir hat Euren Hof infiltriert. (Brief geben)
1752,Isran und ich brauchen noch immer Eure Hilfe.
1756,Wilder Falmer
1759,Frostmantel: Todeshund
1761,DLC1 Vampire Intro Quest Enemy Faction
1766,Rede mit <Alias=CurrentQuestGiver> für einen Auftrag.
1770,"Vergesst mich, wer seid Ihr?"
1772,Wohin würde ein Mottenpriester gehen?
1775,Soul CairnKeeperHead FX
1785,Sie haben Euch reingelegt.
1787,Explodierender Zwergenbolzen des Feuers
1791,Explodierender Zwergenbolzen des Blitzes
1795,Statue
1799,Bauplan einer verbesserten Zwergenarmbrust
1812,Vampirstiefel
1815,Keine Bolzen ausgerüstet.
1817,Töte <Alias=Boss> in <Alias=Dungeon>.
1823,Sammle Rinde vom Canticumbaum.
1825,Geht es Euch gut?
1828,...
1831,"Beschaffe ""<Alias=Item1>"" aus <Alias=Location1>."
1833,Bringe die Schriftrolle der Alten in deinen Besitz.
1836,Sarg
1841,Leben entdecken: Raubtier kämpft
1844,Folge Valerica.
1846,Wie lange wart ihr dort drin?
1847,Eiswölfe beschwören 2
1850,Drachenfeste
1852,Frost-Atronach
1854,"Ich zeige Euch, was ich brauche."
1856,Erschafft für <dur> Sekunden eine schwebende Lichtquelle.
1857,Lebenskraft entziehen
1869,Was ist mit dem Drachen geschehen?
1874,Verkrüppelter Baum
1877,Optional: Finde Katrias Tagebuch
1878,Arvak beschwören
1882,Ich habe <Alias=Vampire> in <Alias=Dungeon> vernichtet.
1883,Durchsuchen
1893,"Und diese Sache geht Euch etwas an, weil ...?"
1898,Stahlschienenstiefel
1899,Sprich mit Gelebor.
1902,MaleHeadNordVampire
1905,Ring des Leichenfluchs
1906,"Hier, ich habe einen Dwemerkreisel. Nehmt ihn."
1908,Drachenbiss
1910,Sarg
1911,Armbrust der Verbrennung
1917,"Ja, ich habe Tolan geholfen."
1921,Raise Dead Script Effect
1928,Was ist los?
1929,Truhe
1931,"Macht es Euch einfacher und sagt mir, was ich wissen will. (Überreden)"
1936,Erzählt mir etwas über Euer Zuhause.
1939,Was genau sind die Vollkommenen Meister?
1944,"Troll, verschwindet!"
1954,Kann ich irgendwie behilflich sein?
1959,Eiswein
1962,Armbrust der Verminderung
1963,"Erklärt mir dieses ""Ritual""."
1966,Rotwasserskooma
1969,Es gibt also keinen Weg hinein.
1974,Giftige Klauen verursachen <dur> Sekunden lang <mag> Punkte Giftschaden pro Sekunde.
1975,Ruunvaldgrube
1976,Finde die Schriftrolle der Alten (Blut).
1980,Gargoylestatue
1982,"Ich dachte, Ihr wärt tot."
1985,"Du kannst lebendige Kreaturen in deiner Nähe durch Wände hindurch sehen, aber keine Untoten oder Daedra."
1986,Dämmerwachtrunenhammer
1987,Null Enchantment
1989,"Ich denke nicht, dass er viel wusste."
1990,Sarg
1994,Truhe
1995,Dexion
2003,Chaurusgift
2004,Ihr habt Euch gestritten?
2005,Finde einen Mottenpriester.
2007,Vampirlähmung
2011,Durch die Eingangstür werden sie uns nicht hineinlassen.
2014,Rotwasserquelle
2015,"Könnt Ihr mir beibringen, ein besserer Schütze zu werden?"
2018,Wie kann ich helfen?
2019,Und Seranas Meinung dazu?
2020,Alter Falmerbrustpanzer
2026,Ihr wollt wirklich einfach aufgeben?
2027,Dämmerwachtpanzerhandschuhe
2030,Fehlendes Emblem
2032,Uraltes Vampirbein
2037,DLC Sun Attacks Self Spell
2039,Wiederbeleben
2042,Skelett
2043,Runehammer Ability
2044,Explodierender Zwergenbolzen des Eises
2045,Wie kann ich helfen?
2049,Tod umgehen
2055,Betritt die Lichtsäule und lies die Schriftrolle der Alten (Blut).
2060,"Beschaffe ""<Alias=Item1>"" aus <Alias=Location1>."
2063,Nachtschrein
2068,Burg Volkihar: Balkon
2075,Was hält Euch davon ab?
2076,Wie kann ich helfen?
2082,Schwarzfallhöhle
2092,DLC1 Vampire Base Scene 3
2100,DLC01 Soul Cairn necro skeleton fx
2102,Leichnam wiederbeleben
2108,Woher wusstet Ihr das?
2109,Kehre zu <Alias=QuestGiver> zurück.
2110,Verwelkter Strauch
2111,Lies die Notiz des Vampirs.
2112,Vampirklauen
2113,Friedhofsschlüssel
2116,Bauplan eines explodierenden Dwemerfeuerbolzens
2118,"Sagt mir einfach, wie viel es kostet."
2119,Eishauchtiefen
2125,Magicka verstärken
2132,Wie lange wird das dauern?
2135,Ich komme schon zurecht. (Überreden)
2137,Gesundheit entziehen
2139,Bringe den Blutsteinkelch zur Rotwasserquelle.
2145,RuneShield Ability
2147,Sprich mit Isran.
2149,Vigilant Remains (08 / Western Caches)
2151,Suche nach Aetheriumsplittern (<Global=DLC1LD_ShardsFound>/<Global=DLC1LD_ShardsTotal>).
2156,Was habt Ihr zu verkaufen?
2158,Gesundheit regeneriert sich <dur> Sekunden lang <mag> Prozent schneller.
2160,Sonnengeweihter Elfenpfeil
2163,Unirdischer Wille
2167,Vampire Base Dialogue
2168,DLC1 Vampire Base Scene 6
2170,Seelensteinsplitter
2172,Steinmonolith
2180,Sprich mit dem Mottenpriester.
2188,Aetheriumschmiede
2189,Sprecht weiter.
2194,Vampirklauen
2195,Sprich mit Katria.
2207,"Isran hat mich gebeten, Euch zu suchen."
2208,Wie kann ich helfen?
2209,In Vampir verwandeln
2211,Rotwassergrottenhinterzimmerschlüssel
2217,Diener
2221,Rudelmitglied
2228,Schriftrolle der Alten (Blut)
2235,Königliche Vampirrüstung
2238,"Habt Ihr von einem Mottenpriester gehört, der hier durchgekommen ist?"
2241,Kehre zu Isran zurück.
2243,Wir müssen etwas unternehmen.
2244,Finde die Aetheriumschmiede.
2250,Warum wurden die Schnee-Elfen hier nicht davon betroffen?
2256,Amulett der Nebelgestalt
2259,Zephyr
2261,Friedhof aufsuchen
2262,Säbelzahntiger
2263,Was macht Ihr hier?
2267,Sarg
2268,Das geht Euch nichts an.
2271,Es ist vollbracht. <Alias=Spouse> wurde in die Familie aufgenommen.
2275,Truhe
2276,...
2277,Schwere Dämmerwachtrüstung
2281,Tür
2282,Lebenskraft entziehen
2288,Was hat sie erforscht?
2289,Explodierender Zwergenbolzen des Eises
2291,Schatten
2292,Schneewein
2293,...
2296,Darf ich Euch zuerst etwas fragen?
2299,Gib die Axt der Reue entweder Clavicus Vile ODER töte Barbas mit ihr.
2303,Reinigendes Licht
2307,Seil ziehen
2308,Durch sein Heulen ruft ein Werwolf seine Gefährten.
2310,Der Spieler hat mich in einen Vampir verwandelt.
2315,"Stirbt das Ziel innerhalb von <dur> Sekunden, füllt es einen Seelenstein."
2316,Sprich mit Serana.
2317,"Warum nennt Ihr mich ""Qahnaarin""?"
2331,Auf Wiedersehen.
2332,Himmlische Zwergenarmbrust
2334,Amulett der Empathie
2336,Wie kann ich helfen?
2340,Zwergenspinne beschwören
2343,Wildes Mahl
2344,Bringe Auriels Bogen in deinen Besitz.
2348,Hund
2352,Die Macht des Grabes
2354,Rogen
2355,Kehre zu <Alias=QuestGiver> zurück.
2356,Soul Cairn Dragon Fight Scenes
2357,Berichte Isran von deinem Erfolg.
2366,Drachenplattenrüstung
2374,Zwergenarmbrust der Verminderung
2375,Blutiger Krug
2377,Skelett
2380,Verkrüppelter Baum
2381,Rotwassergrotte
2385,Verlangsamen
2386,Finde die Schriftrolle der Alten (Drache).
2388,"Valerica und Ihr, wart ihr gut befreundet?"
2389,Erbeute den Schatz von Arkngthamz.
2396,Harkon
2398,Seelenreißer
2400,Reisender Pilger
2407,Was ist mit dem Innenhof der Burg geschehen?
2408,Hallo.
2411,DLC1 Vampire Base Scene 1
2414,Quick Test Cell
2416,Dämmerwachtrüstung
2417,MaleHeadDarkElfVampire
2421,"Warum seid Ihr Euch sicher, dass es sie überhaupt gab?"
2425,Verloren in der Vergangenheit
2427,Tote erwecken
2431,Identifiziere den Kristallsplitter.
2438,Ihr meint ... das Erdbeben?
2440,Kehre zu <Alias=QuestGiver> zurück.
2441,Warum kommt Ihr nicht mit uns zurück?
2442,Töte <Alias=Vampire> in <Alias=Dungeon>.
2451,"Eine Sonnenlichtexplosion, die bei Untoten im Umkreis von fünf Metern <mag> Punkte Schaden verursacht."
2452,Ich bin der Erzmagier. Das macht 2.000 Münzen.
2453,V1z
2458,Wer seid Ihr?
2459,Check For Heal
2460,Wo ist er jetzt?
2461,Desperate Vampire Seeking Shelter From the Sun
2463,Kehre zu <Alias=QuestGiver> zurück.
2465,Mottenpriesterwerkzeuge
2466,Verwandeln
2468,"Beschwört eine Zwergensphäre für <dur> Sekunden an der Stelle, auf die der Zaubernde zeigt."
2486,"Ja, ich möchte mein Aussehen verändern. (<Global=DLC1SurgeryCost> Goldstücke)"
2487,Sie wird uns helfen?
2489,"Ihr zieht es also vor, in den Schatten zu leben?"
2491,Kehre zu <Alias=QuestGiver> zurück.
2494,Zeige <Alias=Jarl> die Beweise.
2496,Chaurusodem
2498,Factions Init Quest
2501,Nebelgestalt
2505,Totenwein
2508,Schwarzfallhöhle
2512,Canyon der Morgendämmerung
2516,Deshalb sind wir dort hin?
2518,TestRSears
2520,"Ich habe den Dämmerwächter getötet, der sich als <Alias=Target> ausgegeben hat."
2521,Sprich mit dem Gesichtsformer in der Zersplitterten Flasche.
2526,Durchsuchen
2532,Runenschildzauber
2535,Zwergenarmbrust des Feuers
2537,Habe ich denn eine Wahl?
2544,Vampirblut ausgeruht
2547,Aetherischer Schild
2548,Sprich mit Serana.
2550,Leichenfluch
2554,Seelenreißerschaden
2558,Necro Skeleton Ability
2560,Soul Cairn Faction
2561,Stendarrs Aura
