Index,Text
1637,"Использовать плотницкий верстак, чтобы построить фундамент дома"
1641,Точильный камень
1643,Мы можем жить в моем доме в Хьялмарке.
1653,Поместье Уиндстад
1658,BYOHRelationshipAdoptableOrphanable_Confirm
1661,Низкий стол
1681,Святилище Мары
1682,Не прямо сейчас.
1683,Старый Хролдан.
1686,Зеленое платье для девочки
1694,Тан Фолкрита
1697,Купи для меня строительные материалы.
1703,"Библиотека, Перекрытие второго этажа"
1704,Тебе разве спать не пора?
1706,Как дети?
1707,Стойки для оружия (4)
1720,"Кухня, Фундамент"
1724,"Добавляет кладовую, где можно расположить разнообразные контейнеры и стойки для оружия. Включает внешнюю террасу."
1735,Как дети?
1739,Мне нужно кое-куда поехать.
1747,Высокий шкаф
1760,Данстар.
1762,Желтое платье для девочки
1767,"Спальни, Каркас стен"
1769,"Оружейная, Фундамент"
1773,Верстак для комнаты 4
1774,Давай поиграем.
1777,Верстак для комнаты 2
1781,Буфет
1790,Деревянный меч
1794,Убирает верстак из лаборатории алхимика.
1808,План комнаты 10
1814,Верстак для комнаты 8
1820,Как насчет моего дома в Фолкрите?
1824,Кладовая. (<Global=BYOHHPCostStorageRm> зол.)
1835,Буфет с вазоном для растений
1838,"Оружейная, Фундамент"
1845,Заменить лабораторию зачарователя на детскую. (<Global=HDRiftenChildRoom> зол.)
1862,Как поживает <Alias.ShortName=Child1>?
1865,"Orphanage, generic, no matron"
1871,Угловая полка
1872,Комната 3  - Убрать верстак
1881,Я Довакин.
1886,Комната 2  - Убрать верстак
1889,Как поживает <Alias.ShortName=Child1>?
1895,"Алхимическая лаборатория, Пол"
1901,Сейф
1904,Заменить алхимическую лабораторию на детскую. (<Global=HDWhiterunChildRoom> зол.)
1909,"У меня есть поместье Озерное, мой дом в Фолкрите."
1914,Давай поиграем.
1920,Высокий стеллаж
1930,Софи
1935,"Да, у меня дом на Белом Берегу."
1943,Плотницкий верстак
1945,"Комната для трофеев, Пол"
1957,"Подставка под трофей, малая"
1979,Сейф
1981,Устанавливает верстак в оружейной.
1992,"Иди поиграй на улице, <Alias.ShortName=Child2>."
1999,Сундук
2016,Каменные холмы.
2028,Месторождение глины
2038,Библиотека - Верстак
2046,Как дети?
2047,Капуста
2048,"Оранжерея, Пол"
2050,Вайтран.
2064,Люк
2083,Комната 1B  - Поставить верстак
2088,Морковь
2089,Святилище Зенитара
2093,Комната 6  - Убрать верстак
2094,План комнаты 3
2095,Низкий стол
2103,Серая одежда для мальчика
2121,Алхимическая лаборатория
2127,Как дети?
2130,Лошадь
2133,(<Global=BYOHHouseLogCount>)
2134,Мне больше ничего не нужно.
2142,"Оружейная, Стены"
2146,Высокий стеллаж с витриной
2154,Убирает верстак из малого дома.
2164,Буфет
2165,"Голова хоркера, настенный трофей"
2166,Тумбочка
2173,"Библиотека, Стены первого этажа"
2176,"Кладовая, Пол"
2177,Верстак для комнаты 4
2181,Комната 1B  - Убрать верстак
2182,Спригган
2183,Сейф
2184,"Библиотека, Купол"
2190,Как дети?
2192,"Дом у меня есть, но там мало места."
2193,Плотницкий верстак
2198,"Грязевой краб, настенный трофей"
2202,Умывальник на подставке
2203,Добавление - Западное крыло - Спальни
2205,Убирает верстак из оранжереи.
2206,"Подставка под трофей, малая"
2222,Заменить алхимическую лабораторию на детскую. (<Global=HDMarkarthChildRoom> зол.)
2226,Красная одежда для мальчика
2227,Верстак для комнаты 1
2229,Комната 4
2230,Башня зачарователя - Убрать верстак
2236,"Adoptable, met"
2237,"Да, у меня есть дом в Вайтране."
2248,Книжная полка
2249,Комната 10  - Убрать верстак
2251,Манекен для брони
2252,Давай поиграем в салочки.
2253,Бесовский гриб
2258,Как дети?
2260,Святилище Аркея
2270,Мы будем жить в Доме теплых ветров в Вайтране.
2278,Кусака
2279,Ривервуд.
2283,Пентаграмма душ
2285,Комната 11
2294,Давай поиграем в прятки.
2297,Не сейчас.
2302,Буфет
2305,Как дети?
2311,Красное платье для девочки
2312,Пушица
2325,"Да, конечно... сын."
2327,Детский сундук
2328,Добавление - Восточное крыло - Оружейная
2329,<Alias.ShortName=Child2>...
2335,Люк
2346,Шкаф
2347,Что у тебя есть на продажу?
2350,Святилище Джулианоса
2353,Башня зачарователя. (<Global=BYOHHPCostEnchanting> зол.)
2361,Алхимическая лаборатория - Убрать верстак
2376,Комната 11  - Поставить верстак
2378,"Иди поиграй на улице, <Alias.ShortName=Child1>."
2384,Об усыновлении
2390,Кукла
2393,"Библиотека, Двери"
2394,"Кладовая, Двери"
2395,Добавление - Восточное крыло - Кухня
2397,"Спальни, Крыша"
2406,"Добавляет башню, которую можно превратить в лабораторию алхимика."
2409,"Библиотека, Купол"
2410,Я ассасин.
2412,Как дети?
2419,"Библиотека, Крыша"
2422,Лаванда
2423,"Оружейная, Крыша"
2430,Бочки с медом (2)
2433,Комната 9  - Убрать верстак
2434,"Да, у меня дом в Хьялмарке."
2445,Морозный паук
2446,"Извини, не сейчас."
2447,"Займись-ка делом, <Alias.ShortName=Child2>."
2454,"Люстра, большая"
2469,Дубильный станок
2472,Ящик для растений
2476,Добавление - Западное крыло - Башня зачарователя
2481,Библиотека - Убрать верстак
2493,Руна
2499,Мора тапинелла
2502,Устанавливает верстак в башне зачарователя.
2507,Энгар
2511,Синее платье для девочки
2515,Комната 3
2522,Верстак для комнаты 6
2524,Главный зал - Камень
2531,"Я могу взять тебя к себе - стать тебе приемным родителем, если хочешь."
2533,Жаровня
2534,"У меня есть дом в Виндхельме, Хьерим."
2539,"У меня есть Хельяркен-холл, мой дом на Белом Берегу."
2540,"С дороги, дитя."
2549,Библиотека. (<Global=BYOHHPCostLibrary> зол.)
2551,Кто ты? И где твои родители?
2552,Сейф
2553,Бочки
2555,"Использовать плотницкий верстак, чтобы построить фундамент дома"
2564,Я архимаг Коллегии Винтерхолда.
2568,Как поживает <Alias.ShortName=Child1>?
2583,Корова
2587,Люк
2595,Люсия
2596,Не знаю. Мне... нужно подумать об этом.
2608,Очаг
2611,"Кухня, Каркас стен"
2616,Посетить свою землю во владении <Alias=Hold>
2617,Кто ты? И где твои родители?
2618,"Займись-ка делом, <Alias.ShortName=Child1>."
2619,Устанавливает верстак в подвале.
2620,"Подставка под трофей, малая"
2623,Добавляет жилое крыло со спальней для взрослых и детей. Включает внешнюю террасу.
2628,Навесная полка
2635,"Использовать чертежный стол, чтобы приступить к постройке своего дома"
2636,Гроб
2637,"Иди поиграй на улице, <Alias.ShortName=Child2>."
2650,"Да, конечно... дочь."
2655,Стенд для оружия
2656,Скелет
2657,Детская одежда
2660,Винтерхолд.
2668,"Кладовая, Стены"
2675,"Пора домой, <Alias.ShortName=Child2>."
2680,Как дети?
2690,Добавление - Восточное крыло - Библиотека
2698,Добавление - Северное крыло - Комната для трофеев
2699,"Иди поиграй на улице, <Alias.ShortName=Child1>."
2701,Как поживает <Alias.ShortName=Child1>?
2705,Комната 2  - Поставить верстак
2710,ОКРУЖЕНИЕ
2719,Комната 1  - Поставить верстак
2731,Слойка с курицей
2733,"Голова волка, настенный трофей"
2746,Кухня. (<Global=BYOHHPCostKitchen> зол.)
2750,"Кухня, Стены"
2755,Белянка
2758,Стол зачарователя
2760,Добавление - Восточное крыло - Кухня
2763,"Спальни, Стены"
2764,Зеленая одежда для мальчика
2766,Бочки
2771,"Башня зачарователя, Крыша"
2773,"Библиотека, Фундамент"
2774,Расскажи мне о себе.
2775,Тумбочка
2782,Ползучая лоза
2786,Давай поиграем.
2794,Книжная полка
2798,Комната 9
2799,Верстак для комнаты 3
2803,Добавление - Восточное крыло - Библиотека
2806,"Orphanage, generic"
2821,"Оружейная, Крыша"
2825,"Пора домой, <Alias.ShortName=Child1>."
2826,"Да, конечно... сын."
2830,"Голова козла, настенный трофей"
2842,Вот 10 золотых.
2847,"Кухня, Камин"
2848,"Вы можете усыновить даже двух детей, но только если у вас есть собственный дом, а в нем детская."
2852,Поговорить с Констанцией Мишель об усыновлении
2853,Шкаф
2856,Вешалка
2862,В моем доме в Солитьюде.
2864,Люк
2865,Как дети?
2866,Как дети?
2868,Наполнить бутылки:
2873,Поменять местами детскую и лабораторию зачарователя. (<Global=HDRiftenEnchanting> зол.)
2882,Белый медведь
2897,Рифтен.
2898,Как поживает <Alias.ShortName=Child1>?
2901,Отцовская любовь
2907,Ну... ладно.
2908,Вешалка
2910,"Кухня, Двери"
2911,Наплечный мешок
2916,"Библиотека, Стены второго этажа"
2918,Рецепт изготовления пентаграммы душ
2925,Верстак для комнаты 10
2930,Как поживает <Alias.ShortName=Child1>?
2933,Оранжерея. (<Global=BYOHHPCostGreenhouse> зол.)
2935,Красный горноцвет
2938,Высокий стеллаж
2939,Кто ты? И где твои родители?
2944,Драугр
2948,Глина. (<Global=BYOHHPAmountClay> за <Global=BYOHHPCostClay> зол.)
2950,Низкий стол
2953,Конечно. Что там у тебя?
2954,"Займись-ка делом, <Alias.ShortName=Child1>."
2955,Сундук
2963,Я наемник.
2977,"Башня зачарователя, Каркас стен"
2985,Голубой горноцвет
2986,"Рыба-убийца, настенный трофей"
2988,"У меня есть поместье Озерное, мой дом в Фолкрите."
2989,"Займись-ка делом, <Alias.ShortName=Child2>."
2990,Стол
3000,Как поживает <Alias.ShortName=Child1>?
3005,"У меня для тебя кое-что есть, <Alias.ShortName=Child1>."
3008,Добавление - Западное крыло - Оранжерея
3009,Заменить детскую на алхимическую лабораторию. (<Global=HDWhiterunAlchemy> зол.)
3012,План комнаты 8
3015,Как дети?
3016,"У меня дом в Рифтене, называется Медовик."
3022,Убирает верстак из оружейной.
3036,"Кухня, Фундамент"
3040,Плавильня
3042,Блез
3051,Буфет
3057,Бочка с медом
3059,Как поживает <Alias.ShortName=Child1>?
3064,Дубильный станок
3065,Добавление - Северное крыло - Комната для трофеев
3067,Ничего не делать
3077,Постамент под алтари
3087,Тыква-горлянка
3089,Детская. (<Global=HDSolitudeChildRoom> зол.)
3095,Расскажи мне о себе.
3099,Как поживает <Alias.ShortName=Child1>?
3104,"Друзья ярлов Фолкрита, Хьялмарка и Белого Берега могут приобрести в этих владениях землю и построить на ней свой дом."
3112,"Оранжерея, Двери"
3115,Рорикстед.
3116,Вот 10 золотых.
3117,Стол и скамьи
3121,Хоркер
3123,Лук-порей
3124,Слойка с лавандой
3131,"Комната для трофеев, Двери"
3145,Как дети?
3147,Ящик для растений
3150,Как поживает <Alias.ShortName=Child1>?
3151,Курица. (<Global=BYOHHPCostChicken> зол.)
3152,"Иди поиграй на улице, <Alias.ShortName=Child1>."
3158,Настенные светильники (2)
3161,Ящик для растений
3171,В чем дело?
3173,"Алхимическая лаборатория, Фундамент"
3178,Малый шкаф с витриной
3181,Верстак для комнаты 12
3189,Спальня. (<Global=BYOHHPCostBedroom> зол.)
3190,<Alias=Player>.
3192,"Кухня, Пол"
3196,Буфет с вазоном для растений
3203,Сейф
3204,"Голова волка, настенный трофей"
3205,Большая подставка под трофей
3215,Сундук
3222,Стул
3227,Марк
3228,RelationshipAdoption_FGReceiveGiftTopic
3229,"Библиотека, Пол"
3234,Детская. (<Global=HDWhiterunChildRoom> зол.)
3239,Освободить место
3250,"У меня для тебя кое-что есть, <Alias.ShortName=Child2>."
3255,"У меня есть Хельяркен-холл, мой дом на Белом Берегу."
3285,Грегор
3286,Кухня - Верстак
3287,Поместье Уиндстад
3292,Оружейная - Убрать верстак
3295,"Да, у меня есть дом в Маркарте."
3305,Убирает верстак из подвала.
3306,Родительское прикосновение
3320,Добавляет подвал под главным залом.
3322,Высокий книжный стеллаж
3342,Данстар
3348,Как дети?
3350,"Orphanage, standard, no matron"
3357,Комод
3361,Кузница
3363,Вайтран
3364,Обеденный стол и стулья
3367,Рифтен
3368,Маркарт
3374,Верстак для комнаты 3
3375,Солитьюд
3377,Деревня Анга
3397,"Башня зачарователя, Купол"
3401,"Голова медведя, настенный трофей"
3402,Пчельник
3413,МЕБЕЛЬ
3420,Стойки для оружия (4)
3430,В моем доме в Вайтране.
3435,Купить лес для строительства дома
3438,Убирает верстак из кладовой.
3439,Как дети?
3446,"Башня зачарователя, Двери"
3449,Люк
3450,Лошадь
3451,Посетить свой новый Дом теплых ветров
3461,"Использовать чертежный стол, чтобы приступить к постройке своего дома"
3473,Верстак для комнаты 6
3475,"Кухня, Стропила"
3485,Желтая одежда для мальчика
3493,"Пора в кровать, <Alias.ShortName=Child1>."
3497,Подвал
3498,План комнаты 6
3507,У меня есть дом на Белом Берегу.
3514,"Библиотека, Стены первого этажа"
3519,"Добавляет комнату для трофеев, где можно расположить витрины, чучела животных и стойки для оружия."
3521,"Библиотека, Фундамент"
3525,Детская. (<Global=HDWindhelmChildRoom> зол.)
3526,<Alias.ShortName=Child1>...
3527,Верстак для комнаты 1B
3529,КОНТЕЙНЕРЫ
3530,Комната 7
3538,"Пора домой, <Alias.ShortName=Child2>."
3543,Бочки
3547,Высокий книжный стеллаж
3549,Главный зал - Стиль С
3550,Стул
3553,Поместье Уиндстад
3554,Стойло
3559,"Башня зачарователя, Стены второго этажа"
3564,Комната 5  - Убрать верстак
3568,Комод
3569,"Пора в кровать, <Alias.ShortName=Child1>."
3572,Конечно.
3573,"Башня зачарователя, Стены первого этажа"
3582,Стойки для оружия (5)
3584,"Пора в кровать, <Alias.ShortName=Child2>."
3587,Как поживает <Alias.ShortName=Child1>?
3591,Вешалка
3598,Я хочу обменяться с тобой вещами.
3603,Круглый стол
3604,"Оружейная, Стены"
3606,"Да, у меня большой дом в Солитьюде."
