Index,Text
1115,Brzuchomówstwo
1118,Zaklęty naszyjnik
1121,Doświadczony łowca
1122,Lodowa Postać 
1126,Jakim cudem mroczny elf został huskarlem?
1130,Parowy Oddech
1131,To nie była prośba. (Zastrasz)
1132,Krasnoludzki młot bojowy uszczuplenia sił 
1136,Zapach Krwi
1139,Skowyt Przerażenia
1140,Siedziba Ysoldy w Białej Grani - organizacja
1145,Zew Stada
1147,Zostanę przy tobie.
1148,Zew Bojowy
1151,Smocze płytowe rękawice niezwykłego dzierżenia
1152,Niedźwiedź brunatny
1155,Kozły - organizacja
1156,Język Bestii
1157,Ognisty Oddech (tylko dla SMOKÓW)
1159,Zew Dziczy
1160,Laboratorium alchemiczne. (<Global=HDMarkarthAlchemy> sztuk złota)
1163,Elfie buty tłumienia porażenia
1166,Teleportacja
1168,Trąba Powietrzna
1169,Szmaragdowa Pieczara
1179,Uchwyt
1180,Żołnierz
1182,Nie po to tu jestem.
1185,Znajdź wyjście z Labiryntianu
1188,Nieugięta Siła
1192,Arrald Mroźne-Serce
1194,Smocze Wezwanie Burzy
1196,Lodowa Burza
1197,Fus
1205,Ro
1206,"Wszystko w porządku, mogę tu przebywać. (Perswazja)"
1209,Żelazny sztylet mrozu
1210,Yol
1211,Strażnik więzienny w Pękninie
1213,SmoczyOgień01
1215,Ruszajmy.
1216,SmoczyOgień03
1220,Drzwi
1221,Elfi miecz unieruchomienia
1224,"Słowa Ahnissi, Matki klanu"
1227,Lo
1228,Sah
1230,Wuld
1232,TYMCZ - PO CIEMKU
1233,N4
1234,Tak
1236,Żelazna strzała
1237,"Myślę, że wszyscy powinni być tu mile widziani."
1241,Kest
1243,Smocze płytowe buty osłabienia mrozu
1244,Jaskinia Skały Gulduna
1245,Z3
1246,Gron
1247,Dom Daighre
1248,F1s
1249,Krwawiąca korona
1251,"To brzmi jak szaleństwo, wiesz o tym?"
1252,Ru
1256,Daedryczny wielki miecz zimy
1257,Szklany topór wojenny wiązania
1258,Rondach
1259,Broń barykady strzegącej dostępu do domu jarla
1260,Elfi miecz
1261,TG09 Słowik - wroga organizacja
1264,Su
1268,Żyła rudy srebra
1269,Lok
1270,V4
1271,Ebonowy sztylet
1276,Czaszkowy klucz Torstena
1277,J8r
1280,Zdolności atronacha mrozu
1282,Eola
1285,Ściana Alduina
1287,WejdźŁukPrzybliżOddech
1289,Z4
1294,TYMCZ
1295,"Broń dwuręczna zadaje większe obrażenia niż jednoręczna, ale trudniej nią blokować."
1296,Frul
1297,Od
1299,Gdzie ten smok?
1302,T3d
1303,EyeKhajiitMale
1307,Premia do leczenia
1308,Klo
1309,Mikstura obfitej kondycji
1310,Premia do otwierania zamków
1315,Kto jest nadwornym czarodziejem?
1318,Hun
1319,K1l
1321,(Nie odzywaj się)
1323,Z8r
1325,Fo
1328,Szablon audio ślizgacz
1329,D3n
1331,Zun
1334,Adabal-a
1335,RozmowaScenaOgólna04
1338,V3k
1339,Kopalnia Żelazo-Łamacza
1340,M7
1341,T4
1342,L1s
1345,Kr3
1346,Lun
1347,Aus
1348,Drzwi klatki
1349,Stalowy młot bojowy
1350,Świątynia Xrib
1354,Strun
1357,Gospoda pod Lodowym Owocem
1362,Orkowe rękawice wybitnego kowalstwa
1365,Qo
1369,Czym jest Wyszczerbiona Korona?
1370,K1n
1371,Mam posążek.
1372,Drem
1375,Dodatkowe kieszenie
1378,M9
1379,Zniszczenie
1381,Falmer
1382,Gut
1385,Szklany topór wojenny żniw
1386,3z
1388,Slen
1390,Nus
1396,Krasnoludzki parowy centurion
1397,Ebonowy miecz oszołomienia
1398,Smoczy płytowy hełm
1400,Pusty pojemnik na kadzidło
1407,Nana Ildene
1409,Kostur smoczego kapłana
1410,Zew Stada
1412,Dostań się do Hjerim
1413,Pułapka ze strzałkami - broń 
1414,Kredens
1421,Urna pogrzebowa
1422,Jaskinia Łaminoga
1425,Co teraz?
1428,Zew Bojowy
1429,Głos Cesarza
1430,Język Bestii
1433,Orkowy łuk zamarzania
1435,Nadobna dzikuska
1441,Zew Dziczy
1442,Zew Dziczy
1448,HairMaleDarkElf03
1449,Eksterminacja
1450,.
1451,"Smoczą Przystań zbudowano specjalnie, żeby trzymać w niej smoka?"
1453,Jak ci się udało to osiągnąć?
1462,Eteryczność 
1465,Nie można usunąć zużytego przedmiotu.
1466,Czy Ulfric często korzysta z magii?
1468,Mróz
1469,"Jasne, zrobię to."
1474,"Sven prosił mnie o dostarczenie tego listu do Camilli i oświadczenie, że jest od ciebie."
1475,Strażnik Białej Grani
1477,Jestem <Alias=Player>. Miło cię poznać.
1478,Cesarski oficer
1480,Czekam na znak...
1481,Przysyła mnie do ciebie Brynjolf.
1483,Kot szablozębny
1484,Ebonowe buty wyciszenia
1489,Długość podbródka
1496,Spowolnienie
1497,Elfi topór wojenny pożerania
1501,Nieznany efekt
1508,Kaptur mroku
1509,Szukam dodatkowej pracy.
1511,Więc jak otrzymam swoją część łupów?
1516,Dźwignia
1517,Kampania Pogranicza
1518,Jak idzie wojna?
1522,Kampania Pogranicza
1524,Kampania Hjaalmarch
1525,Czy zatrzymywała się tu kobieta imieniem Margret?
1527,Kampania Hjaalmarch
1528,"Wygląda na to, że naprawdę podziwiasz Ulfrica."
1530,Nieważne. Niczego nie potrzebuję.
1532,Mikstura trwałej mocy
1533,Ochroniarz Stalleo
1534,Kampania Białej Grani
1535,Ebonowy topór bojowy przekleństwa
1540,Sanktuarium w Gwieździe Zarannej
1547,Kampania Falkret
1548,Ogień i ciemność 
1550,Premia do skradania
1554,Kampania Falkret
1556,Elfi topór wojenny pożogi
1559,Opowiedz mi o Forelhost.
1560,Porządne nakrycie głowy
1561,Klucz do Szepczących Drzwi
1565,Premia do regeneracji kondycji
1567,"Wezwanie Burzy, efekt ognia na sobie 3"
1570,Kampania Bieli
1572,Kampania Zimowej Twierdzy
1573,Ściana Burzy
1580,Titus Mede II nie żyje.
1582,Premia do kowalstwa
1584,Kampania Rift
1585,Co udało im się znaleźć?
1592,Nie
1593,Tak
1594,Korzeń Staroblasku
1596,Daedryczny łuk zamarzania
1603,Poświęcony daedryczny młot bojowy
1607,Przejmij fort
1608,Specjalny Paraliż 
1609,Bariera mrozu
1611,Akademia Bardów
1612,Cesarskie buty gasnących płomieni
1613,Nie wydaje mi się.
1616,Ustronna Przystań w Morthal - Gorm i Alva
1619,Naprawić?
1620,"(Kontynuacja niewidzialności / Odejdź, używając niewidzialności)"
1623,Tak
1624,Nie
1625,Zostanę więc twoim królikiem doświadczalnym?
1626,Sabotować?
1628,"Chcesz znaleźć zabójcę twojej córki, czyż nie?"
1633,Prawdziwy przyjaciel
1634,Kamień szlifierski
1639,RozmowaDushnikhYalKowalstwoScena03
1641,Dlaczego ktokolwiek miałby cię brać za szpiega?
1642,Obóz Śpiącego Drzewa
1644,Sztabka krasnoludzkiego metalu
1648,Reduta Kniei
1658,Wymuszone powitanie
1662,TYMCZ
1670,Słucham?
1673,TYMCZ
1675,To już nieważne. Jesteś bezpieczny.
1676,Nawietrzne Ruiny
1678,Efekty wizualne ducha
1682,Kostur Silda
1687,Krasnoludzki sztylet wysysania
1688,Kufer
1691,Słówko na osobności
1694,Tan Falkret
1698,Mercer kazał mi odnaleźć kupca Złotoblasku.
1702,Nie możesz dodać tego przedmiotu do ulubionych.
1703,Jakim cudem daedrze udało się doprowadzić Malyna do szaleństwa?
1704,Smocze łuskowe buty kroczącego wśród płomieni
1706,Srebrny naszyjnik ze szmaragdem
1708,"To wszystko? Przy całym zaufaniu, jakim cię darzę?"
1709,Złap
1714,TYMCZ
1720,Gdzie pracujesz?
1721,Głowa
1723,Mączka kostna
1730,Klucz do domu łuczarza z Samotni
1734,Wykopaliska Ansilvund
1738,"Powiedz, żeby tam na mnie czekali."
1739,Chyba jesteśmy teraz Słowikami.
1742,HairLineMaleOrc24
1745,Zbroja strażnika Bieli
1746,Żyła rudy orichalcum
1750,Złodzieje i świątynie. To się nie klei.
1751,"To jedyny sposób, by odnaleźć Alduina, zanim będzie za późno."
1754,Krasnoludzki miecz plonów
1756,"Dalej, lepiej się stąd wynoś. (Uwolnij ją)"
1758,Łuskowe buty skradania
1759,Spostrzeżenia Shalidora
1760,Odpowiedź Rahgota
1761,Nie
1763,Żelazny miecz
1764,Księga czarów: Uspokojenie
1765,Tak
1774,Wróć do Temby Szerokiej-Ręki
1776,Lodowy mag
1777,Opowiedz mi o tej książce kucharskiej.
1778,Scena testowa w Rzecznej Puszczy
1781,Muril
1782,Szklany łuk
1783,Mam na sprzedaż nieco soku Śpiącego Drzewa.
1787,Paski skóry
1789,(tymcz) Efekt zastępczy
1790,Elfie karwasze wybitnego kowalstwa
1792,Barbarzyńca
1796,[NIEUDANE]
1802,Zbroja Słowika
1803,Krasnoludzki hełm lepszego strzelectwa
1805,Maska Otara
1806,To i Tamto
1807,Będzie łup do podziału... (Perswazja)
1808,(tymcz) Zastępczy element rozgrywki
1818,Kufer
1821,"Korespondencja Charwich-Koniinge, część III"
1823,(tymcz) Efekt zastępczy
1828,"Potężne ataki zużywają kondycję. Jeśli pasek kondycji miga, zamiast potężnego ataku zostanie wyprowadzony atak zwykły."
1830,Wiadomość od generała Tulliusa
1845,Manekin
1848,Dzieci bawiące się w studni
1850,Smocza Przystań 
1851,"Naprawdę myślisz, że Mroczne Elfy są cesarskimi szpiegami?"
1852,"Nigdy się do ciebie nie przyłączę, podły demonie!"
1855,Niedoświadczony przywoływacz
1859,Nie
1860,"Zdaje się, że dostarczono mi od ciebie list? Ten, w którym dziękujesz mi za zabicie twojego rywala?"
1861,Tak
1862,Nieugięta Siła - słaba
1868,Mocna trucizna ozdrowienia
1871,Klucz do Wiedźmiego Zakątka
1872,"Pozwoliłeś, żeby twoja ciotka poszła tam sama? "
1879,TYMCZ
1882,Dom Niedołężnej Olavy
1883,Trąba Powietrzna
1885,Jeszcze nie
1886,Rozpocznij odsiadkę
1887,Zwój Zamętu
1888,Chcesz zostać najemnikiem?
1890,"Szkoła iluzji pozwala manipulować umysłem wroga. Ułatwia rzucanie takich czarów jak Strach, Urok czy Niewidzialność."
1891,Posąg Dibelli
1900,"Lepiej będzie, jeśli zrobisz, co ci każę, albo pożałujesz. (Bójka)"
1902,Czcigodny stalowy sztylet
1906,Cesarski list
1912,Skąd bierzesz towar?
1914,Amulet Mary (opętany)
1916,Snilf
1918,Baral Sendu
1920,Daedryczna tarcza niezrównanego blokowania
1921,Szczęśliwy sztylet Valdra
1923,"Zdajesz sobie sprawę, że to zdrada..."
1924,Ząb kota szablozębnego
1926,HairMaleNordChild01
1927,Przejdź dalej
1929,Lampa
1930,Opowiedz coś więcej o Słowikach.
1931,Zestaw główny magazyn
1932,Wniebowstąpienie
1935,Elfie buty ginącego mrozu
1941,Smocze łuskowe rękawice niezrównanego kowalstwa
1942,Koszt: %d kapsli
1945,Daedryczny łuk wrogości
1948,Premia do kradzieży kieszonkowej
1954,Atronach burzy
1961,Za co siedzisz?
1965,Kartwasten
1967,Mnie? A co z tobą? Nie idziesz?
1970,Efekt Chaurusa
1972,POTRZEBNA UMIEJĘTNOŚĆ NAPRAWY %d%s
1973,Zamknięty sarkofag
1974,Odrzucanie Nieumarłych
1977,Ten posążek wygląda na cenny.
1982,Dlaczego musiała umrzeć?
1983,Nakap krwią na pieczęć
1984,"Skąd wiadomo, że korona jest w Korvanjund?"
1987,Żelazny młot bojowy tchórzostwa
1988,OK
1991,Czym jest Thalmor?
1996,Przyjmij znak
1999,Kufer
2000,Wprowadzenie do Towarzyszy
2001,Lars Dziecię-Wojny
2002,Czy mogę się jeszcze czegoś nauczyć o magii przemiany?
2005,OK
2013,Jarl? O czym ty mówisz?
2014,Stalowy hełm lepszej magii
2015,RozmowaGwiazdaZarannaGospodaFridaKaritaScena02
2017,Dotknij
2024,OK
2025,Płytowy hełm lepszego strzelectwa
2026,Nic tutaj nie jest kradzione? Zupełnie nic?
2027,Mam do sprzedania rudę korundu.
2031,Niedołężna Olava
2032,HumanBeardLong13_1bit
2033,Zaplanowałaś to od początku.
2036,Gospodarstwo Ciemnochmielne - organizacja
2038,Czcigodny cesarski łuk
2041,Statki piratów
2042,Cesarskie karwasze lepszego kowalstwa
