Index,Text
228,Porta Derkeethus fuori dalla caverna
229,Stivali della Mitica Alba
232,Ora cosa facciamo?
234,Ho delle importanti informazioni per te.
235,Falion
236,Primavera
237,Scheletro
241,Scudo orchesco crioresistente
255,Stivali
258,Sfera nanica
261,Spadone nanico
267,The Faction For Ghosts
268,T8r
270,Relazioni
274,Lettera incriminante
276,Bretone
277,Bracciali a scaglie della presa
278,Richiamo del selvaggio 3
279,Ascia da guerra orchesca della paura
282,Pacificazione
287,Ho imbarcato della merce di contrabbando su Sload la Squisita.
288,Bashnag
289,"Sì, ed ecco quello che c'era nella cassaforte."
291,Spadone elfico virtuoso
293,Perché dovrebbe fare una cosa del genere alla sua famiglia?
296,Sembra abbastanza facile.
297,Mucca
306,Studente
310,A rapporto.
313,DialogueGenericSharedInfo
314,Ho delle domande riguardo a tua figlia.
315,Ricordami cosa dovrei fare.
320,Ripara
322,Uraccen
323,Casa di Nepos
330,Spadone di vetro dell'espulsione
331,Elmo di cuoio di Alchimia minore
332,Salute
334,Profumo di sangue
335,For intimidate brawling
337,Love Repository
342,Mondo del Sogno
343,Corona insanguinata
347,Magari un'altra volta.
348,Grotta di Acquegrigie
352,Vigilants fighting Atronach
356,Sposta
357,Hai accennato a Nivenor.
361,Assorbi vigore
368,Viaggiare soli può essere pericoloso...
371,Porta dei sali del gelo a <Alias.ShortName=QuestGiver>
373,Chiave di Ansilvund
374,Lascia perdere. Mi sono... sbagliato.
377,[PERICOLO]
378,Delphine
379,Spadone elfico ardente
380,AllyKilled
382,Arco elfico ardente
383,Fazione Giganti
392,Acque Poco Profonde
393,Baule
397,AudioTemplateHagraven
398,Parlami delle razzie.
401,Scudo di cuoio del ghiaccio
406,Arco daedrico del bando
409,Forma spettrale
410,Fazione Fattoria Fiume Gelato
415,Come faccio a uscire da qui?
419,Vieni con me.
420,HumanBeard41
423,Evoca servo della fiamma superiore
424,Cosa devo fare con l'Antica Pergamena dopo che l'avrò trovata?
427,"No, hai ragione. Elenwen deve rimanere."
431,Vogliamo vedere cosa pensa tuo padre di questa lettera?
439,Cassaforte di Aringoth
444,Biondo scuro
445,Biondo chiaro
446,DA07ShrineofMehrunesDagonExitTrigger
447,Biondo miele
450,Aiuta gli eroi di Sovngarde a diradare la foschia di Alduin
451,Castano chiaro
452,Castano medio
453,Castano scuro
454,Nero
459,Grigio metallo
462,Non mi piace interferire con gli affari di famiglia.
465,Grigio brillante
466,Sai perché la stava cercando?
467,Corona di Barenziah
469,Media
472,Artigli di orso
473,GreenTintDark
476,BluishTintDark
477,Ascia da guerra elfica della sanguisuga
484,Guanti di lupo
485,GreenTintLight
486,HumanSkinCorpse
487,Affare fatto.
491,YellowishTintAverage
492,DialogueDawnstarQuicksilverLeigelfLond02
495,ColorAverage
497,Antica ascia da guerra nord affilata del ghiaccio
498,RedTintDeep
499,Filnjar
501,Ascia da guerra elfica dell'apatia
502,RedTintAverage
507,BluishTintAverage
509,BrownTintAverage
510,Alla fine ho ucciso il tuo nemico.
511,Arco orchesco dell'elettricità
512,HumanSkinBaseTan
513,RedTintDark
514,RedTintLight
515,Spirito guardiano della tigre dai denti a sciabola
517,HumanSkinDarkSkin01
522,Parla a Esbern
523,Maestro
526,LowerSocketRed01
527,Servigi della Fiala Bianca
528,HumanSkinBaseWhite04
531,10.000 pezzi d'oro. (Menti)
532,HumanSkinBaseWhite05
533,Uovo di tordo
534,HumanSkinBasePale01
537,HumanSkinDarkSkin04
539,HumanSkinDarkSkin05
540,Capobestia lupo mannaro
544,OrcSkin03
546,OrcSkin04
547,HighElfSkin01
548,HighElfSkin02
549,"È stato quello che ha attaccato Helgen, quando Ulfric è fuggito dagli imperiali."
550,HighElfSkin03
552,HighElfSkin04
557,YellowTintBright
558,BluishTintLight
559,Aiuta la gente del Reach (<Global=FriendsCountReach>/<Global=FriendsTotalMajorHold>)
560,BlackBrownBase
562,Verde
565,Titus Mede II è morto... per mano mia.
568,Giallo
570,Fattoria di Pelagia
571,Blu
574,Radice di Nirn
575,Aquila rossa
576,Come non detto. Magari più tardi.
579,Tana di Reachwind
581,Arco orchesco dell'ustione
582,Baule
583,Castano
584,Arancione
585,Nero
586,Introduzione ai Manto della Tempesta
587,Come distruggo gli alveari?
588,Ecco a te. Il libro che stavi cercando.
589,Blu
590,Verde
591,Caverna di Crystaldrift
592,Non posso aiutarti.
593,Ralof
596,Sai perché ti cercava?
598,HumanSkinBaseWhite07
601,Forza inesorabile media
603,Fuoco
605,Ascia nanica della soppressione
606,Pergamena: Zombi Terrificante
607,HumanSkinBaseWhite09
609,"Se mi dici dove si trova, te la vado a prendere io."
610,Posso fare qualcosa?
612,WarpaintRed01
613,Segrete dell'Ambasciata di Thalmor
614,Guardia degli stregoni
616,Scassinare
617,WarpaintRed03
623,Seguace di Boethiah
625,Non conosco tuo fratello.
627,Rank = which mission was last successful
629,WarpaintBlue03
630,WarpaintBlue04
631,Drowned Sorrows
633,MQ201 Thalmor Faction
634,WarpaintGreen02
635,WarpaintGreen03
638,WarpaintOrange02
641,WarpaintYellow01
642,Capo dei banditi
643,Il ritorno della Tagliateste
647,Sembri assetato.
648,Alambicco da maestro
649,HumanSkinDarkSkin09
650,HumanSkinDarkSkin06
654,Evoca Famiglio
656,HumanSkinDarkSkin07
662,Fantasma Dunmer
667,DialogueMarkarthHagsCureSceneMuiriBothela04
671,DarkElfSkin02
673,Qual è il piano?
674,Accampamento Militare Imperiale
675,DarkElfSkin03
678,dunRannveigQSTLOSTTOCOMBAT
679,DarkElfSkin05
680,Parlami dei tuoi genitori.
681,AvoidThreat
682,Sussurro dell'Aura
687,HairShavedMaleOrc12
688,HighElfSkin05
690,Non puoi lanciare incantesimi a distanza sott'acqua
691,Miti di Sheogorath
698,WoodElfSkin04
700,Mucchio di fieno
703,Stivali imperiali di Resistenza all'elettricità
707,OrcMaleLipColor02
708,OrcMaleLipColor03
711,OrcMaleLipColor04
714,DarkElfMaleLips01
718,Ascia daedrica dell'inverno
720,Spadone daedrico nullificante
721,Di cosa ti occupi allora?
722,Bara
723,HighElfLips01
724,Evoca Arco
725,LipsHighElfMale02
726,LipsHighElfMale03
727,Erikur House Scene 2
728,Galleria di fuga dell'Osservatorio di Treva
729,"Se hai troppi obiettivi di missione, controlla il tuo diario per verificare se le missioni attive sono più di una. Nella categoria Varie, puoi attivare o disattivare ogni singolo obiettivo."
730,LipsHighElfMale05
733,Stivali d'acciaio della forza
734,LipsWoodElfMale01
735,Ascia da guerra di ferro del gelo
736,LipsWoodElfMale02
739,"La Scuola di Evocazione insegna il controllo dei morti e l'evocazione delle creature dall'Oblivion, e permette di intrappolare le anime dei nemici uccisi in combattimento."
741,Spadone di vetro della folgore
742,Black Briar Meadery Scene 02
744,LipsWoodElfMale05
746,Barile
747,Thieves Guild Dialogue Scene 10
748,LipsRedguardMale02
750,Chiave della prigione di Dawnstar
751,Coscia di bue arrosto
753,Cosa ne dici di <Alias=SonsMajorHoldCapital>?
754,LipsRedguardMale03
760,LipsRedguardMale05
761,LipsRedguardFemale01
762,Elmo di vetro di Evocazione estrema
764,Rastrelliera per scudi
766,Urna cineraria
771,Fortino della Valle Perduta
772,Tunica raffinata
776,Bracciali di pelliccia
777,TEMP - LIGHTS OUT
778,Parla allo jarl di Whiterun
779,Contratto: uccidi Hern
780,Draugr
782,"Ho un incantesimo di difesa, ma non l'ho mai usato."
783,Hai ancora quella lettera da consegnare?
784,Madanach è il responsabile di tutti questi omicidi!
786,Frammenti del Rasoio di Mehrunes
787,FemaleEyesHumanLightBlue
789,Mai pensato di trasferirti a Morrowind?
790,Risucchio vampirico
791,Ho una consegna da parte di Romlyn.
792,Siddgeir
793,Bee and Barb Scene 15
798,Only shows up if Player is Stormcloak
806,HairLineMaleNord5
807,Cantina di Mauhulakh
809,Vuoi rubare questo cavallo?
812,Cancello di legno
813,Non sono ancora pronto.
814,Porta una botte di idromele a <Alias=TG03SPJarlAlias>
815,Mazza nanica della scarica
818,Individua Vita
829,Età
831,Torre di Calcelmo
832,Fortifica salute
833,Arivanya
837,"Riguardo alle coltivazioni, pensi a tutto tu?"
839,Spadone elfico delle bufere
841,Trova le prove su Nepos
846,Sedia
856,Casa del minatore
860,In realtà c'è una cosa che potresti fare per me.
862,Cosa vuoi?
863,Aspirante mago
866,E l'Honningbrew?
867,Porta sussurrante
870,Runa della Fiamma
880,Puoi usare i poteri solo una volta al giorno.
881,Alleanza animale 1
898,Cosa c'è che non va con il tuo apprendista?
900,Cerchio di Protezione
901,Fortifica Parare
903,Scudo orchesco
904,Prosciuga magicka
905,Segui Brynjolf
908,Perché stai con i Rinnegati?
910,Cos'è che ti turba?
911,Casa di Endon
913,Torpore di Vaermina
915,Twilight Sepulcher Dialogue
918,Nero blu
920,Perché tenerlo segreto?
921,Hroki
922,AudioCategoryAMB
930,AudioCategoryVOC
931,AudioCategoryNonVOC
932,$Voice
936,Corazza laminata
937,FemaleEyesOrcYellow
938,MG Great Hall Scene 5
939,Fazione Casa di Gerdur di Riverwood
945,"Signore, quali sono i miei nuovi ordini?"
946,Forza inesorabile
948,BrownTintDark
950,"Quando un amico ti sta seguendo, attiva un oggetto vicino affinché egli vi interagisca. L'amico può aprire porte, raccogliere oggetti, raggiungere un luogo o attaccare un nemico."
954,Amico delle ombre
955,Fasce del fuoco fatuo
956,Ascia da guerra elfica della mietitura
957,Bambini invisibili
959,Veleno letale della paura
961,Fattoria Hlaalu
967,Arco di vetro del torpore
968,Salute.
969,Nome giocatore
973,Forma Eterea
974,Febbre cerebrale
976,Prigioniero
978,Zaino
979,Incontra Jon Guerriero Nato alla statua di Talos
985,Meglio andare a vedere cosa sa Arngeir su questo Urlo.
986,"Se necessario, posso sempre spezzarti qualche osso..."
987,Che tipo di sicurezza devo aspettarmi?
990,Perché hai paura di Hevnoraak?
991,Guanti d'acciaio della presa
995,Lillith Giovine Tela
998,Ci credi che ho avuto una visione?
1000,Parola del potere
1002,Cieli Limpidi
1003,Cosa devo fare?
1008,Ho visto che hai messo gli occhi su quella serva.
1009,Uovo di gallina
1012,Stivali imperiali di furtività maggiore
1013,Avversione letale all'elettricità
1018,Annulla
1019,Stivali d'ebano antifulmine
1020,Sarthis Idren è stato sistemato.
1025,Stavo solo controllando il nostro bottino. Come procede?
1031,DialogueGenericDestroyObject
1032,Fabbricante di frecce
1034,"Ti riferisci a me, vero?"
1035,Ho sconfitto Alduin.
1036,Rallenta Tempo
1038,Stalle di Windhelm
1040,Azzadal
1044,Prometti di servirmi?
1045,Grido del Valore
1046,MarksFemaleHumanoid05LeftGash
1050,Arco orchesco vincolante
1055,Palla di Fuoco
1056,Punta di ghiaccio (solo DRAGHI)
1059,Soffio di Gelo
1060,Baule
1063,Soffio ripugnante
1066,Soffio di Gelo
1068,Wabbajack
1069,Posso chiedere da dove viene tutta questa carne?
1071,Antico spadone nord affilato del freddo
1072,Elmo daedrico di Illusione estrema
1079,Ascia elfica della debolezza
1081,Dita leggere
1082,Alleanza animale
1084,Sgomento
1086,Bastone del Bando
1092,Dammi la lettera. Gliela porto io.
1094,Abilità speciale di paralisi
1095,Fortifica vigore
1096,Sussurro dell'Aura
1097,Vulnerabilità all'elettricità
1100,Pietra dell'Ombra
1102,Marchio della Morte
1104,"Non credo che ne valesse la pena, dopotutto."
1109,Spada di vetro dell'accumulo
1110,Quali sono i tuoi rapporti con i Thalmor?
1111,Cos'ha di speciale questa spada?
1112,Pace di Kyne
1114,Porta il busto della Volpe Grigia a Delvin
1115,Eco Ingannevole
1118,Collana deliziosa
1121,Cacciatore esperto
1122,Forma Ghiacciata
1126,Come ha fatto un elfo scuro a diventare huscarlo?
1130,Soffio di vapore
1131,Non te lo stavo chiedendo. (Intimidisci)
1132,Martello nanico dell'apatia
1136,Profumo di sangue
1139,Ululato del terrore
1140,Fazione Casa di Ysolda di Whiterun
1145,Ululato del branco
1147,Verrò con te.
1148,Grido di Battaglia
1151,Guanti a piastre di drago del brandire estremo
1152,Orso bruno
1155,Fazione Capre
1156,Lingua ferale
1157,Soffio di fuoco (solo DRAGHI)
1159,Richiamo del selvaggio
1160,Laboratorio d'alchimia. (<Global=HDMarkarthAlchemy> pezzi d'oro)
1163,Stivali elfici isolanti
1166,Teletrasporto
1168,Scatto Turbinante
1169,Caverna Ombraverde
1179,Maniglia
1180,Soldato
1182,Non sono qui per questo.
1185,Trova un'uscita da Labyrinthian
1188,Forza Inesorabile
1192,Arrald Gelido Cuore
1194,Richiamo della tempesta draconico
1196,Bufera
1197,Fus
1205,Ro
1206,"Va tutto bene, ho il permesso per stare qui. (Persuadi)"
1209,Pugnale di ferro del gelo
1210,Yol
1211,Carceriere di Riften
1213,DragonFire01
1215,Andiamo.
1216,DragonFire03
1220,Porta
1221,Spada elfica della paralisi
1224,Le parole della madre del clan Ahnissi
1227,Lo
1228,Sah
1230,Wuld
1232,TEMP - LIGHTS OUT
1233,N4
1234,Sì
1236,Frecce di ferro
1237,"Credo che tutti dovrebbero essere i benvenuti, qui."
1241,Kest
1243,Stivali a piastre di drago di riduzione gelida
1244,Caverna della Roccia di Guldun
1245,Z3
1246,Gron
1247,Casa di Daighre
1248,F1s
1249,Corona insanguinata
1251,Ti rendi conto di quanto ciò sia assurdo?
1252,Ru
1256,Spadone daedrico dell'inverno
1257,Ascia di vetro vincolante
1258,Rondach
1259,Difendi la barricata di fronte all'abitazione dello jarl
1260,Spada elfica
1261,TG09 Nightingale Enemy Faction
1264,Su
1268,Vena di argento
1269,Lok
1270,V4
1271,Pugnale d'ebano
1276,Chiave del teschio di Torsten
1277,J8r
1280,Abilità dell'atronach del gelo
1282,Eola
1285,Il Muro di Alduin
1287,EnterBowZoomBreath
1289,Z4
1294,TEMP
1295,"Le armi a due mani infliggono più danni di quelle a una mano, ma non sono eccellenti in parata."
1296,Frul
1297,Od
1299,Dov'è questo drago?
1302,T3d
1303,EyeKhajiitMale
1307,Cura fortificata
1308,Klo
1309,Pozione di ristoro copiosa
1310,Fortifica Scassinare
1315,Chi è il mago di corte?
1318,Hun
1319,K1l
1321,(Non dici nulla)
1323,Z8r
1325,Fo
1328,AudioTemplateSkeever
1329,D3n
1331,Zun
1334,L'Adabal-a
1335,DialogueGenericScene04
1338,V3k
1339,Miniera Spaccaferro
1340,M7
1341,T4
1342,L1s
1345,Kr3
1346,Lun
1347,Aus
1348,Porta della gabbia
1349,Martello d'acciaio
1350,Tempio di Xrib
1354,Strun
1357,Locanda del Frutto Gelato
1362,Guanti orcheschi di Forgiatura superiore
1365,Qo
1369,Cos'è la corona uncinata?
1370,K1n
1371,Ho la statua.
1372,Drem
1375,Tasche extra
1378,M9
1379,Distruzione
1381,Falmer
1382,Gut
1385,Ascia di vetro del raccolto
1386,3z
1388,Slen
1390,Nus
1396,Centurione corazzato nanico
1397,Spada d'ebano stordente
1398,Elmo a piastre di drago
1400,Recipiente per incenso vuoto
1407,Nana Ildene
1409,Bastone del Sacerdote del Drago
1410,Ululato del branco
1412,Ottieni l'accesso a Hjerim
1413,Dart Trap Weapon
1414,Armadio
1421,Urna cineraria
1422,Caverna di Snapleg
1425,E adesso?
1428,Grido di Battaglia
1429,Voce dell'Imperatore
1430,Lingua ferale
1433,Arco orchesco del freddo
1435,Bellissima barbara
1441,Richiamo del selvaggio
1442,Richiamo del selvaggio
1448,HairMaleDarkElf03
1449,Sterminio animale
1450,°
1451,Dragonsreach fu costruito per ospitare un drago?
1453,Come hai imparato a farlo?
1462,Forma Eterea
1465,Impossibile rimuovere l'oggetto rovinato.
1466,Ulfric ha spesso bisogno della magia?
1468,Gelo
1469,"Certo, lo farò."
1474,Sven voleva che consegnassi questa lettera a Camilla da parte tua.
1475,Guardie di Whiterun
1477,Mi chiamo <Alias=Player>. Felice di conoscerti.
1478,Ufficiale imperiale
1480,Pronto...
1481,Mi manda Brynjolf
1483,Tigre dai denti a sciabola
1484,Stivali d'ebano del silenzio
1489,Lunghezza mento
1496,Lentezza
1497,Ascia elfica della voracità
1501,Effetto sconosciuto
1508,Cappuccio ammantato
1509,Sono pronto per un qualche lavoretto.
1511,Come faccio ad avere la mia parte del bottino?
1516,Leva
1517,Campagna per il Reach
1518,Come va la guerra?
1522,Campagna per il Reach
1524,Campagna per l'Hjaalmarch
1525,Ha mai alloggiato qui una donna di nome Margret?
1527,Campagna per l'Hjaalmarch
1528,A quanto pare ammiri molto Ulfric.
1530,Lascia perdere. Non mi serve nulla.
1532,Pozione di potenza durevole
1533,Guardia del corpo di Stalleo
1534,Campagna per il Whiterun
1535,Ascia da guerra d'ebano della condanna
1540,Santuario di Dawnstar
1547,Campagna per il Falkreath
1548,Fuoco e tenebre
1550,Fortifica Furtività
1554,Campagna per il Falkreath
1556,Ascia elfica ardente
1559,Parlami di Forelhost.
1560,Cappello elegante
1561,Chiave della porta sussurrante
1565,Fortifica rigenerazione vigore
1567,Effetto Richiamo della tempesta draconico (sé)
1570,Campagna per il Pale
1572,Campagna per il Winterhold
1573,Muro di Fulmini
1580,Titus Mede II è morto.
1582,Fortifica Forgiatura
1584,Campagna per il Rift
1585,Che cosa hanno trovato?
1592,No
1593,Sì
1594,Radice di Barlume Antico
1596,Arco daedrico glaciale
1603,Martello daedrico consacrato
1607,Conquista il forte
1608,Paralisi speciale
1609,Barriera gelida
1611,L'Accademia dei Bardi
1612,Stivali imperiali antifiamma
1613,Non credo.
1616,Morthal Moorside Gorm Alva
1619,Riparare?
1620,(Invisible Continue / Invisible Walk Away)
1623,Sì
1624,No
1625,"Sarò la tua cavia, dunque?"
1626,Sabotare?
1628,Vuoi trovare l'assassino di tua figlia o no?
1633,Un vero amico
1634,Forgiatura armi
1639,DialogueDushnikhYalBlacksmithingScene03
1641,Perché qualcuno dovrebbe credere che sei una spia?
1642,Accampamento dell'Albero Dormiente
1644,Lingotto di metallo nanico
1648,Fortino di Deepwood
1658,ForceGreet
1662,TEMP
1670,Prego?
1673,TEMP
1675,Non importa. Sei al sicuro.
1676,Rovine di Windward
1678,Visione fantasma
1682,Bastone di Silv
1687,Pugnale nanico del drenaggio
1688,Baule
1691,Facciamo due chiacchiere
1694,Thane del Falkreath
1698,Mercer vuole che scopra chi ha comprato Goldenglow.
1702,Non puoi scegliere quell'oggetto come preferito.
1703,Come ha fatto il daedra a far impazzire Malyn?
1704,Stivali a scaglie di drago del doma-fuoco
1706,Collana d'argento con smeraldo
1708,Tutto qui? Dopo tutta la fiducia che ti ho dato?
1709,Prendi
1714,TEMP
1720,Dove lavori?
1721,Testa
1723,Farina d'ossa
1730,Chiave del fabbricante di frecce di Solitude
1734,Scavi di Ansilvund
1738,Di' loro che ci vedremo lì.
1739,Suppongo che ora siamo Nightingale.
1742,HairLineMaleOrc24
1745,Corazza delle guardie del Pale
1746,Vena di malachite
1750,Ladri e templi. Non ha senso.
1751,È l'unico modo per trovare Alduin prima che sia troppo tardi.
1754,Spada nanica della mietitura
1756,"Forza, è ora di uscire di qui. (La liberi)"
1758,Stivali a scaglie della furtività
1759,Percezioni di Shalidor
1760,Replica di Rahgot
1761,No
1763,Spada di ferro
1764,Tomo magico: Pacificazione
1765,Sì
1774,Torna da Temba Braccio Spesso
1776,Mago del gelo
1777,Parlami di questo ricettario.
1778,Riverwood test scene
1781,Muril
1782,Arco di vetro
1783,Ho da vendere della linfa di albero dormiente.
1787,Strisce di pelle
1789,(temp) FX Placeholder
1790,Bracciali elfici di Forgiatura superiore
1792,Barbaro
1796,[FALLIMENTO]
1802,Corazza Nightingale
1803,Elmo nanico dell'arciere maggiore
1805,Otar
1806,Armi e Bagagli
1807,Ci sarebbe un tesoro da dividere... (Persuadi)
1808,(temp) Gameplay Placeholder
1818,Baule
1821,Lettere di Charwich-Koniinge - Vol. 3
1823,(temp) FX Placeholder
1828,"Gli attacchi caricati sfruttano il vigore. Quando la barra del vigore lampeggia, ogni attacco caricato eseguito diventa un attacco normale."
1830,Messaggio dal generale Tullius
1845,Manichino
1848,Kids Playing in Well
1850,Dragonsreach
1851,Pensi davvero che gli elfi scuri siano spie imperiali?
1852,"Non mi unirò mai a te, demone!"
1855,Evocatore principiante
1859,No
1860,Mi hai inviato una lettera per ringraziarmi per aver ucciso il tuo rivale?
1861,Sì
1862,Forza inesorabile debole
1868,Veleno potente della ripresa magicka
1871,Chiave di Punta della Megera
1872,Hai lasciato tua zia entrare lì dentro da sola?
1879,TEMP
1882,Casa di Olava la Debole
1883,Scatto Turbinante
1885,Non ancora
1886,Sconta la pena
1887,Pergamena: Violenza
1888,Hai deciso di diventare un mercenario?
1890,"La Scuola di Illusione insegna la manipolazione della mente dei nemici e permette di lanciare incantesimi come Paura, Malia e Invisibilità."
1891,Statua di Dibella
1900,"Sarà meglio che fai come ti ho detto, altrimenti... (Rissa)"
1902,Pugnale d'acciaio riverito
1906,Lettera imperiale
1912,Dove prendi le tue merci?
1914,Amuleto di Mara (posseduto)
1916,Snilf
1918,Baral Sendu
1920,Scudo daedrico di parata suprema
1921,Pugnale fortunato di Valdr
1923,Ti rendi conto che questo è un tradimento...?
1924,Dente di tigre dai denti a sciabola
1926,HairMaleNordChild01
1927,Procedi
1929,Lanterna
1930,Parlami dei Nightingale.
1931,Warehouse Master Package
1932,Ascesa
1935,Stivali elfici del ghiaccio
1941,Guanti a scaglie di drago di Forgiatura suprema
1942,Cost: %d caps
1945,Arco daedrico delle anime
1948,Fortifica Borseggiare
1954,Atronach della tempesta
1961,Per quale motivo sei dentro?
1965,Karthwasten
1967,Tu non vieni?
1970,Effetto del chaurus
1972,ABILITÀ DI RIPARAZIONE RICHIESTA: %d%s
1973,Sarcofago chiuso
1974,Respingi Non-Morto
1977,Questa statua sembra preziosa.
1982,Perché doveva morire?
1983,Versa il sangue sul sigillo
1984,Come sappiamo che la corona si trova a Korvanjund?
1987,Martello di ferro della codardia
1988,OK
1991,Chi sono i Thalmor?
1996,Accetta segno
1999,Baule
2000,Reclutamento tra i Compagni
2001,Lars Guerriero Nato
2002,C'è altro che posso imparare sulla magia di Alterazione?
2005,OK
2013,Lo jarl? Di che stai parlando?
2014,Elmo d'acciaio della magicka maggiore
2015,DialogueDawnstarInnFridaKaritaScene02
2017,Tocca
2024,OK
2025,Elmo a piastre dell'arciere maggiore
2026,C'è niente di rubato qui dentro?
2027,Ho del corundum grezzo da vendere.
2031,Olava la Debole
2032,HumanBeardLong13_1bit
2033,Avevi previsto tutto dall'inizio.
2036,Fazione Fattoria Barleydark
2038,Arco imperiale riverito
2041,Navi pirata
2042,Bracciali imperiali di Forgiatura maggiore
2046,Occhi
2047,Cuore
2048,Cervello
2049,Tolfdir
2051,Vuoi distruggere questo oggetto e apprenderne gli effetti?
2052,Martello d'acciaio della scarica
2053,Non fare niente
2056,°
2059,Guerriero
2069,dunRannveigQSTSHARED01
2079,Skeever
2084,Hai intenzione di attaccare la Fortezza di Northwatch?
2085,Granchio del fango
2086,La tribù maledetta
2100,Credo tu stia esagerando.
2103,Arco daedrico
2104,Mazza orchesca della codardia
2105,Malcontento di <BaseName>
2108,Malkoran
2117,Jarl <BaseName>
2118,Gemma di Meridia
2119,Profondità di Chillwind
2121,Ti ascolto.
2122,Attacca la città
2126,Pugnale daedrico del raccolto
2127,Nutri la mucca con una mela.
2131,Non fare niente.
2133,Davvero eri nell'esercito?
2134,Nutri la mucca
2138,No
2140,Che cosa ha fatto Malyn?
2141,Sì
2142,La Regina Lupo - Vol. 8
2145,Torre di Mzark
2147,Sì?
2148,Jorn
2152,Baule
2159,Sporgenza mento
2160,Antica ascia nord del freddo
2161,Baule del ricettatore della Gilda dei Ladri
2162,HairLineMaleNord1
2163,Casa di Leigelf
2167,Spada elfica glaciale
2169,TEMP
2171,Sei tu lo jarl? Sto cercando lavoro.
2172,Cosa ci guadagno se ti aiuto?
2175,Maestro stregone
2177,Pergamena: Manto del Ghiaccio
2181,Amaund Motierre
2184,Lascia andare il vecchio. Ora. (Intimidisci)
2194,Delphine mi aveva avvertito che l'avresti detto.
2200,Malborn
2203,Sperimentatore
2206,Guerra civile
2208,<BaseName> di <Alias=QuestGiver>
2213,Elmo elfico di Distruzione maggiore
2214,Bara del bambino
2215,HairShavedMaleOrc25
2219,Non fare niente
2220,Piazza Anello di Balwen
2221,"""Ma i nostri fratelli Dwemer disprezzarono i daedra e si fecero beffe delle nostre sciocche tradizioni, preferendo i loro dei di ragione e logica."" -- Vivec"
2223,Anello d'argento con ametista
2226,Piazza Anello di Pithiken
2230,Spadone daedrico del terrore
2233,Piazza Anello di Katarina
2234,Piazza Anello di Treoy
2236,Sorella di sangue
2237,Reliquia daedrica
2239,PERGAMENE
2241,Diario del macellaio #1
2242,Ascia da guerra nanica della codardia
2243,Annulla
2244,Bastone Supremo dello Scacciare
2245,Fallimento
2246,Successo
2249,Abilità dello spriggan
2251,Raccogli
2252,Hircine
2254,Disarma
2255,Chiave della casa di Belyn Hlaalu
