Index,Text
700,Tas de paille
703,Bottes impériales de pare-foudre
707,OrcMaleLipColor02
708,OrcMaleLipColor03
711,OrcMaleLipColor04
714,DarkElfMaleLips01
718,Hache daedra de glaciation
720,Espadon daedra de suppression
721,"Que faites-vous, alors ?"
722,Cercueil
723,HighElfLips01
724,Arc lié
725,LipsHighElfMale02
726,LipsHighElfMale03
727,Erikur House Scene 2
728,Cap de Treva - Tunnel
729,"Si vous avez un trop grand nombre de cibles de quête, vérifiez votre journal pour vous assurer que vous avez plus d'une quête active. Dans la catégorie Divers, vous pouvez activer ou désactiver chaque objectif."
730,LipsHighElfMale05
733,Bottes d'acier de puissance
734,LipsWoodElfMale01
735,Hache d'armes de fer de glace
736,LipsWoodElfMale02
739,"L'école de conjuration permet de ressusciter les morts, de faire appel à des créatures d'un des plans d'Oblivion et de piéger les âmes des adversaires tués au combat."
741,Espadon de verre de tonnerre
742,Black Briar Meadery Scene 02
744,LipsWoodElfMale05
746,Tonneau
747,Thieves Guild Dialogue Scene 10
748,LipsRedguardMale02
750,Clé de la prison d'Aubétoile
751,Cuisse de boeuf rôtie
753,Pourquoi pas <Alias=SonsMajorHoldCapital> ?
754,LipsRedguardMale03
760,LipsRedguardMale05
761,LipsRedguardFemale01
762,Casque de verre de conjuration extrême
764,Râtelier à boucliers
766,Urne funéraire
771,Redoute de la Vallée perdue
772,Tunique raffinée
776,Gantelets de fourrure
777,TEMP - LIGHTS OUT
778,Adressez-vous au jarl de Blancherive
779,Contrat : tuer Hern.
780,Draugr
782,"J'ai un sort de protection, mais je ne l'ai jamais vraiment utilisé."
783,Vous avez toujours cette lettre qu'il vous faut livrer ?
784,C'est Madanach le responsable de ces meurtres !
786,Fragments de la Dague de Mehrunes
787,FemaleEyesHumanLightBlue
789,Vous avez déjà pensé à aller vous installer à Morrowind ?
790,Festin vampirique
791,Je vous apporte une livraison de la part de Romlyn.
792,Siddgeir
793,Bee and Barb Scene 15
798,Only shows up if Player is Stormcloak
806,HairLineMaleNord5
807,Cave de Mauhulakh
809,Voulez-vous voler ce cheval ?
812,Porte en bois
813,Je n'ai pas encore fini de me préparer.
814,Apportez un fût d'hydromel à <Alias=TG03SPJarlAlias>
815,Masse dwemer de décharge
818,Détection des vivants
829,Âge
831,Tour de Calcelmo
832,Renfort de santé
833,Arivanya
837,Vous vous occupez de tous vos champs ?
839,Espadon elfique de blizzard
841,Trouvez une preuve concernant Nepos
846,Chaise
856,Maison de mineur
860,"Puisqu'on en parle, il y a bien quelque chose que vous pourriez faire pour moi."
862,Qu'est-ce que vous voulez ?
863,Mage en herbe
866,Et de l'hydrhonning ?
867,La Porte murmurante.
870,Rune de feu
880,Vous ne pouvez utiliser les pouvoirs qu'une fois par jour
881,Allégeance animale 1
898,C'est quoi le souci avec votre apprenti ?
900,Cercle de protection
901,Renfort de parade
903,Bouclier orque
904,Ponction de magie
905,Suivez Brynjolf
908,Pourquoi avez-vous rejoint les Parjures ?
910,Qu'est-ce qui vous préoccupe ?
911,Maison d'Endon
913,Torpeur de Vaermina
915,Twilight Sepulcher Dialogue
918,Bleu-noir
920,Pourquoi garder cela secret ?
921,Hroki
922,AudioCategoryAMB
930,AudioCategoryVOC
931,AudioCategoryNonVOC
932,$Voice
936,Armure à bandes
937,FemaleEyesOrcYellow
938,MG Great Hall Scene 5
939,Riverwood Gerdurs House Faction
945,"Quels sont mes nouveaux ordres, monsieur ?"
946,Déferlement
948,BrownTintDark
950,"Vous pouvez ordonner à la plupart de vos amis et compagnons d'aventure d'interagir avec le monde. Ils peuvent déverrouiller des portes, ramasser des objets, aller où vous leur dites et attaquer les ennemis."
954,Discrétion assurée
955,Voiles éthérés
956,Hache d'armes elfique de moisson
957,Enfant invisible
959,Poison de peur mortel
961,Ferme Hlaalu
967,Arc de verre d'abattement
968,Bonjour.
969,Nom du joueur
973,Corps éthéré
974,Dégénérescence
976,Prisonnier
978,Havresac
979,Retrouvez Jon Guerrier-Né à la statue de Talos
985,Il vaut mieux que j'aille voir ce qu'Arngeir sait à propos de ce Cri.
986,"Je peux vous casser quelques os, s'il faut en passer par là..."
987,À quel genre de sécurité dois-je m'attendre ?
990,Pourquoi avez-vous peur d'Hevnoraak ?
991,Gantelets d'acier de poigne
995,Lillith Tisse-Reine
998,"Vous le croyez, si je vous dis que j'ai eu une vision ?"
1000,Mot de puissance
1002,Ciel dégagé
1003,Que dois-je faire ?
1008,Je vous ai vu mater la servante.
1009,Oeuf de poule
1012,Bottes impériales de furtivité accrue
1013,Fatale vulnérabilité à la foudre
1018,Annuler
1019,Bottes d'ébonite de foudre évanescente
1020,Sarthis Idren n'est plus un problème.
1025,"Alors, comment est-ce qu'on se débrouille ?"
1031,DialogueGenericDestroyObject
1032,Archerie
1034,"C'est de moi que vous voulez parler, pas vrai ?"
1035,J'ai vaincu Alduin.
1036,Ralenti
1038,Écuries de Vendeaume
1040,Azzadal
1044,Promettez-vous de me servir ?
1045,Allié héroïque
1046,MarksFemaleHumanoid05LeftGash
1050,Arc orque de capture
1055,Boule de feu
1056,Stalactite
1059,Souffle glacé
1060,Coffre
1063,Effluve toxique
1066,Souffle glacé
1068,Wabbajack
1069,Puis-je vous demander d'où vient toute cette viande ?
1071,Espadon de frisson nordique antique affûté
1072,Casque daedra d'illusion extrême
1079,Hache elfique de torpeur
1081,Main leste
1082,Allégeance animale
1084,Intimidation
1086,Bâton de bannissement
1092,"Remettez-moi la lettre, je la lui apporterai."
1094,Paralysie spéciale
1095,Renfort de vigueur
1096,Aura de perception
1097,Vulnérabilité à la foudre
1100,Pierre de l'Ombre
1102,Marque mortelle
1104,"Je ne sais pas vraiment si cela en valait la peine, finalement."
1109,Épée de verre d'engrangement
1110,Quel genre de relations entretenez-vous avec le Thalmor ?
1111,Qu'est-ce que cette épée a de si spécial ?
1112,Paix de Kyne
1114,Rapportez le Buste du Renard gris à Delvin
1115,Télékinésie
1118,Collier ensorcellé
1121,Chasseur aguerri
1122,Cri de glace
1126,Comment un Elfe noir peut-il se retrouver huscarl ?
1130,Souffle vaporeux
1131,Ce n'était pas une question. (Intimidation)
1132,Marteau dwemer de dégradation
1136,Flair de la bête
1139,Hurlement horrifiant
1140,Whiterun Ysolda's House Faction
1145,Ameutement
1147,Je vous accompagne.
1148,Cri de guerre
1151,Gantelets pendragon de maniement extrême
1152,Ours brun
1155,Goat Faction
1156,Voix du dompteur
1157,Souffle ardent
1159,Appel de la nature
1160,Laboratoire d'alchimie. (<Global=HDMarkarthAlchemy> pièces d'or)
1163,Bottes elfiques de foudre neutralisée
1166,Téléportation
1168,Impulsion
1169,Grotte de Sombrejade
1179,Poignée
1180,Soldat
1182,Je ne suis pas là pour ça.
1185,Trouvez le moyen de sortir du Labyrinthe
1188,Déferlement
1192,Arrald Coeur-Gelé
1194,Tourmente draconique
1196,Tempête de glace
1197,Fus
1205,Ro
1206,"Tout va bien, j'ai le droit d'être ici. (Persuasion)"
1209,Dague de fer de glace
1210,Yol
1211,Geôlier de Faillaise
1213,DragonFire01
1215,Allons-y.
1216,DragonFire03
1220,Porte
1221,Épée elfique d'immobilisation
1224,Paroles d'Ahnissi
1227,Lo
1228,Sah
1230,Wuld
1232,TEMP - LIGHTS OUT
1233,N4
1234,Oui
1236,Flèche de fer
1237,Je crois que tout le monde devait être bienvenu ici.
1241,Kest
1243,Bottes pendragon de glace anéantie
1244,Grotte du Rocher de Guldun
1245,Z3
1246,Gron
1247,Maison de Daighre
1248,F1s
1249,Couronne sanglante
1251,Vous vous rendez compte que ça a l'air totalement incroyable ?
1252,Ru
1256,Espadon daedra de glaciation
1257,Hache de verre de capture
1258,Rondach
1259,Défendez la barricade qui bloque l'accès à la maison du jarl
1260,Épée elfique
1261,TG09 Nightingale Enemy Faction
1264,Su
1268,Filon d'argent
1269,Lok
1270,V4
1271,Dague d'ébonite
1276,Clé au crâne de Torsten
1277,J8r
1280,Talents d'Atronach de glace
1282,Eola
1285,Le mur d'Alduin
1287,EntrerArcZoomRespiration
1289,Z4
1294,TEMP
1295,"Les armes à deux mains infligent plus de dégâts que les armes à une main, mais elles sont moins efficaces pour parer."
1296,Frul
1297,Od
1299,Où est ce dragon ?
1302,T3d
1303,EyeKhajiitMale
1307,Renfort de régénération
1308,Klo
1309,Potion de vigueur profuse
1310,Renfort de crochetage
1315,Qui est le mage de la cour ?
1318,Hun
1319,K1l
1321,(Garder le silence)
1323,Z8r
1325,Fo
1328,AudioTemplateSkeever
1329,D3n
1331,Zun
1334,L'Adabal-a
1335,DialogueGenericScene04
1338,V3k
1339,Mine de Brise-fer
1340,M7
1341,T4
1342,L1s
1345,Kr3
1346,Lun
1347,Aus
1348,Porte de la cage
1349,Marteau d'acier
1350,Temple de Xrib
1354,Strun
1357,Auberge du Fruit gelé
1362,Gantelets orques de forgeage majeur
1365,Qo
1369,Qu'est-ce que la Couronne d'os ?
1370,K1n
1371,J'ai la statue.
1372,Drem
1375,Grandes poches
1378,M9
1379,Destruction
1381,Falmer
1382,Gut
1385,Hache de verre de récolte
1386,3z
1388,Slen
1390,Nus
1396,DwarvenSteamCenturion
1397,Épée d'ébonite d'inertie
1398,Casque pendragon
1400,Brûleur d'encens vide
1407,Nana Ildene
1409,Bâton de prêtre-dragon
1410,Ameutement
1412,Rejoignez Hjerim
1413,Dart Trap Weapon
1414,Placard
1421,Urne funéraire
1422,Grotte de Brisejambe
1425,Et maintenant ?
1428,Cri de guerre
1429,Voix de l'empereur
1430,Voix du dompteur
1433,Arc orque de frimas
1435,Superbe barbare
1441,Appel de la nature
1442,Appel de la nature
1448,HairMaleDarkElf03
1449,Extermination animale
1450,
1451,Fort-Dragon a été construit pour enfermer un dragon ?
1453,Comment avez-vous réussi un tel exploit ?
1462,Corps éthéré
1465,Impossible de déplacer l'objet porté.
1466,Est-ce qu'Ulfric a besoin de beaucoup de magie ?
1468,Glace
1469,"Bien sûr, je le ferai"
1474,Sven m'a demandé de remettre cette lettre à Camilla et de lui dire qu'elle était de vous.
1475,Garde de Blancherive
1477,Je me nomme <Alias=Player>. C'est un plaisir de vous rencontrer.
1478,Officier impérial
1480,Allons-y.
1481,C'est Brynjolf qui m'a dit où vous trouver.
1483,Smilodon
1484,Bottes d'ébonite de silence
1489,Longueur du menton
1496,Langueur
1497,Hache elfique de dévorement
1501,Effet inconnu
1508,Capuchon sibyllin
1509,Je cherche encore du travail.
1511,Comment faire pour avoir droit à ma part ?
1516,Levier
1517,Campagne de la Crevasse
1518,Comment se déroule la guerre ?
1522,Campagne de la Crevasse
1524,Campagne de Hjaalmarche
1525,Est-ce qu'une femme du nom de Margret a logé ici ?
1527,Campagne de Hjaalmarche
1528,On dirait que vous admirez vraiment Ulfric...
1530,"Ce n'est pas grave, je n'ai besoin de rien."
1532,Potion de puissance durable
1533,Garde du corps de Stalleo
1534,Campagne de Blancherive
1535,Hache d'armes d'ébonite de malédiction
1540,Sanctuaire d'Aubétoile
1547,Campagne d'Épervine
1548,Feu et ténèbres
1550,Renfort de furtivité
1554,Campagne d'Épervine
1556,Hache elfique de brasier
1559,Parlez-moi de Forelhost.
1560,Chapeau raffiné
1561,Clé de la Porte murmurante
1565,Renfort Vigueur Récupération
1567,Storm Call Fire Effect Self 3
1570,Campagne du Clos
1572,Campagne de Fortdhiver
1573,Mur de foudre
1580,Titus Mede II est mort.
1582,Renfort de forgeage
1584,Campagne de la Brèche
1585,Qu'ont-ils trouvé ?
1592,Non
1593,Oui
1594,Racine du Primarbor
1596,Arc daedra de frimas
1603,Marteau daedra sanctifié
1607,Prenez le fort
1608,Paralysie spéciale
1609,Barrière de glace
1611,L'Académie des bardes
1612,Bottes impériales de feu évanescent
1613,Non. Je ne crois pas.
1616,Morthal Moorside Gorm Alva
1619,Réparer ?
1620,(Invisible Continue / Invisible Walk Away)
1623,Oui
1624,Non
1625,"Vous voulez que je vous serve de cobaye, c'est ça ?"
1626,Saboter ?
1628,"Vous voulez retrouver le tueur de votre fille, oui ou non ?"
1633,Un véritable ami
1634,Forge d'armes
1639,DialogueDushnikhYalBlacksmithingScene03
1641,Pour quelle raison pourrait-on penser que vous êtes une espionne ?
1642,Camp de l'Arbre endormi
1644,Lingot(s) de métal dwemer
1648,Redoute de Noirbois
1658,ForcerSalutation
1662,TEMP
1670,Pardon ?
1673,TEMP
1675,C'est sans importance. Vous ne risquez rien.
1676,Ruines de Folvent
1678,Ghost Visuals
1682,Bâton de Sild
1687,Dague dwemer d'amenuisement
1688,Coffre
1691,Petite discussion
1694,Thane d'Épervine
1698,Mercer veut que je découvre l'identité de l'acheteur de Lumidor.
1702,Vous ne pouvez pas ajouter cet objet à vos favoris.
1703,Comment les Daedras ont-ils fait perdre la raison à Malyn ?
1704,Bottes draconiques de Marchefeu
1706,Collier d'argent et d'améthyste
1708,C'est tout ? Après toute la confiance que je vous ai montrée ?
1709,Attraper
1714,TEMP
1720,Où travaillez-vous ?
1721,Tête
1723,Farine d'os
1730,Clé de l'archerie de Solitude
1734,Ansilvund - Site de fouilles
1738,Dites-leur de me retrouver là-bas.
1739,"On dirait que nous sommes des Rossignols, maintenant."
1742,HairLineMaleOrc24
1745,Armure de garde du Clos
1746,Filon de malachite
1750,"Temples et voleurs, voilà deux termes qui me semblent incompatibles."
1751,C'est le seul moyen de trouver Alduin avant qu'il ne soit trop tard.
1754,Épée dwemer de moisson
1756,"Allez, il vaut mieux filer d'ici. (La libérer.)"
1758,Bottes d'écailles de furtivité
1759,Les réflexions de Shalidor
1760,Réponse de Rahgot
1761,Non
1763,Épée de fer
1764,Livre de sort - Pacification
1765,Oui
1774,Retournez voir Temba Grandbras
1776,Mage de glace
1777,Parlez-moi de ce livre de cuisine.
1778,Riverwood test scene
1781,Muril
1782,Arc de verre
1783,J'ai de la sève de l'arbre endormi à vendre.
1787,Bandes de cuir
1789,(temp) FX Placeholder
1790,Gantelets elfiques de forgeage majeur
1792,Barbare
1796,[ÉCHEC]
1802,Armure de Rossignol
1803,Casque dwemer d'archerie accrue
1805,Otar
1806,Bric-à-brac
1807,Il y aurait un trésor à partager... (Persuader)
1808,(temp) Gameplay Placeholder
1818,Coffre
1821,"Lettres de Charwich et Koniinge, vol. 3"
1823,(temp) FX Placeholder
1828,"Les attaques de puissance consomment de la vigueur. Lorsque la jauge de vigueur clignote, toute tentative d'attaque de puissance se transforme en attaque normale."
1830,Message du général Tullius
1845,Mannequin
1848,Kids Playing in Well
1850,Fort-Dragon
1851,Vous croyez vraiment que les Elfes noirs sont des espions à la solde de l'Empire ?
1852,"Jamais, vil démon !"
1855,Invocateur novice
1859,Non
1860,"Vous m'avez envoyé une lettre, n'est-ce pas ? Pour me remercier d'avoir tué votre rival."
1861,Oui
1862,Déferlement faible
1868,Puissant poison de regain
1871,Clé de Vileserre
1872,Vous avez laissé votre tante entrer là-dedans toute seule ?
1879,TEMP
1882,Maison d'Olava
1883,Impulsion
1885,Pas encore
1886,Purger sa peine
1887,Parchemin - Discorde
1888,Vous avez décidé de devenir mercenaire ?
1890,"L'école d'illusion se concentre sur la manipulation de l'esprit de l'ennemi et permet de lancer des sorts comme Peur, Ensorcellement et Invisibilité."
1891,Statue de Dibella
1900,"Vous feriez bien de faire ce que je vous demande, sans quoi... (Bagarre)"
1902,Dague d'acier vertueuse
1906,Lettre impériale
1912,Où vous procurez-vous vos marchandises ?
1914,Amulette de Mara (possédée)
1916,Snilf
1918,Baral Sendu
1920,Bouclier daedra de parade absolue
1921,Dague porte-bonheur de Valdr
1923,Vous avez conscience que c'est de la trahison ?
1924,Dent de smilodon
1926,HairMaleNordChild01
1927,Poursuivre
1929,Lanterne
1930,Parlez-moi des Rossignols.
1931,Warehouse Master Package
1932,Ascension
1935,Bottes elfiques de glace atténuée
1941,Gantelets draconiques de forgeage absolu
1942,Coût : %d capsules
1945,Arc daedra d'anathème
1948,Renfort de vol à la tire
1954,Atronach de foudre
1961,Pourquoi vous êtes là ?
1965,Folpertuis
1967,Vous ne venez pas ?
1970,Chaurus effect
1972,%d%s DE CAPACITÉ DE RÉPARATION REQUIS
1973,Sarcophage verrouillé
1974,Fléau des morts
1977,Cette statue a l'air d'avoir de la valeur.
1982,Pourquoi fallait-il qu'elle meure ?
1983,Faire tomber du sang sur le sceau
1984,Comment peut-on savoir que la couronne est bien à Korvanjund ?
1987,Marteau de fer de veulerie
1988,OK
1991,"C'est quoi, le Thalmor ?"
1996,Accepter le signe
1999,Coffre
2000,Companions Induction
2001,Lars Guerrier-Né
2002,Est-ce qu'il y a autre chose que je peux apprendre sur la magie d'altération ?
2005,OK
2013,Le jarl ? Qu'est-ce que vous voulez dire ?
2014,Casque d'acier de magie accrue
2015,DialogueDawnstarInnFridaKaritaScene02
2017,Toucher
2024,OK
2025,Casque de plates d'archerie accrue
2026,Rien n'a été volé ? Rien du tout ?
2027,J'ai du corindon brut à vendre.
2031,Olava la Délicate
2032,HumanBeardLong13_1bit
2033,Vous aviez prévu tout ça depuis le début.
2036,Barleydark Farm Faction
2038,Arc impérial vertueux
2041,Navires de pirates
2042,Gantelets impériaux de forgeage accru
2046,Yeux
2047,Coeur
2048,Cervelle
2049,Tolfdir
2051,Voulez-vous vraiment détruire cet objet et apprendre ses effets ?
2052,Marteau d'acier de décharge
2053,Ne rien faire
2056,
2059,Guerrier
2069,dunRannveigQSTSHARED01
2079,Ragnard
2084,Vous avez l'intention d'attaquer le Château de Nordguet ?
2085,Vasard
2086,La tribu maudite
2100,Je pense que vous exagérez.
2103,Arc daedra
2104,Masse orque de veulerie
2105,<BaseName> à l'abandon
2108,Malkoran
2117,Jarl <BaseName>
2118,Cristal de Méridia
2119,Tréfonds d'Aprebise
2121,Je vous écoute.
2122,Attaquer la ville
2126,Dague daedra de récolte
2127,Donner une pomme à la vache.
2131,Ne rien faire
2133,Vous avez vraiment été soldat ?
2134,Nourrir la vache
2138,Non
2140,Qu'est-ce qu'a fait Malyn ?
2141,Oui
2142,"La Reine-louve, vol. 8"
2145,Tour de Mzark
2147,Oui ?
2148,Jorn
2152,Coffre
2159,Avancée du menton
2160,Hache de frisson nordique antique
2161,Thieves Guild Fence Chest
2162,HairLineMaleNord1
2163,Maison de Leigelf
2167,Épée elfique de frimas
2169,TEMP
2171,"C'est vous, le jarl. Je cherche du travail."
2172,Que puis-je espérer en échange de mon aide ?
2175,Maître-sorcier
2177,Parchemin - Aura glaciale
2181,Amaund Motierre
2184,Fichez la paix à ce vieil homme : Tout de suite ! (Intimidation)
2194,Delphine était sûre que vous me diriez ça.
2200,Malborn
2203,Goûteur
2206,Civil War To Do
2208,<BaseName> de <Alias=QuestGiver>
2213,Casque elfique de destruction accrue
2214,Cercueil d'enfant
2215,HairShavedMaleOrc25
2219,Ne rien faire
2220,Placer l'anneau de Balwen
2221,"""Mais nos frères, les Dwemers, ont dédaigné les Daedras et se sont moqués de nos rituels. Ils leur ont préféré leurs dieux de raison et de logique."" - Vivec"
2223,Anneau d'argent et d'améthyste
2226,Placer l'anneau de Pithiken
2230,Espadon daedra d'effroi
2233,Placer l'anneau de Katarina
2234,Placer l'anneau de Treoy
2236,Soeur de sang
2237,Relique daedra
2239,PARCHEMINS
2241,Journal du boucher 1
