Index,Text
238,Управляющий куб
239,Вихревой плащ
240,Контролирующий разум паук
241,Init quest
242,Путь знания
243,Талвас
244,NPC Mage Armor
245,Enchanter
246,Скайрим
247,Солстейм
249,"Руна накладывается на близлежащую поверхность и при приближении врагов взрывается, покрывая их твердой пепельной оболочкой и лишая подвижности на <dur> с."
250,Сердечный камень
252,Медовый зал Тирска
254,Spider Visuals Fire
255,Мастерская Нчардака
258,Аптека Тель-Митрина
259,Фрея
260,Elynea Services
261,Черная книга: Нерассказанные легенды
262,Дом управителя Тель-Митрина
264,Копье риклинга
265,Заметки об экспериментах с пауками
267,Паук-альбинос
268,Зачарователь посохов
269,Сундук
270,Илдари Саротрил
271,Бешенство
272,Урон вихрем
273,Тель-Митрин
274,Взрывающийся ядовитый паук
275,Колючая трава
276,Ралис
277,"Огненный взрыв, наносящий <mag> ед. урона в радиусе 4,5 м. Подожженные несут дополнительный урон."
278,Белый Иней
279,Взять:
283,Сундук
284,Включатель зарядки
285,Том заклинаний: Пепельная скорлупа
286,Апокриф
287,Колючая трава
289,NPC Recovery
290,Ралис Седарис
291,Том заклинаний: Пепельная руна
292,Таинственная записка
293,Вихревой плащ
295,Таинственная записка
296,Exploding Spider Faction
298,Паук-альбинос
299,Бросок
301,Вихревой плащ
302,Корень трамы
303,Черная книга: Пробуждающие сны
304,Варона
305,Хранилище кубов
307,Варона Нелас
308,"Цели уровнем не выше <20> у которых не сработало сопротивление, впадают в бешенство на <30> с."
310,Exploding Spider Faction
311,Существа и люди будут атаковать ближайших врагов в течение 10 секунд.
312,Пепельная руна
313,Сундук
314,Корень трамы
315,Улвес Роморан
316,Пепельная скорлупа
317,Афия Велоти
319,Кросулах
320,Поместье Северин
321,Курган Хротмунда
323,Вершинная башня
324,GOL
325,H4
326,Велет
329,Варона отправилась в Воронью Скалу по делам.
331,Raven Rock Ebony Anvil Faction
334,"Знаешь кого-нибудь, кто возьмется за эту работу?"
337,Ключ от дома Иентов
339,Милора
341,Ферма Иентов
342,Капитан Велет
343,Тилису
344,Ключ от дома Гловера Меллори
345,Тилису Северин
348,Воронья Скала
349,Ключ от Пьяного нетча
350,Дневник Ралиса Седариса - том 20
351,Tame Dragon controller
352,Raven Rock Severin Manor Faction
353,Vendil & Tilisu Shared Faction
354,Ключ от храма Вороньей Скалы
355,Взять:
359,Подчинение воли
360,Земля
361,Разум
362,Курган Хротмунда
363,Гловер Меллори
364,Храм
366,DOV
367,Дравиния
370,Кресций Кареллий
371,Ключ от поместья Морвейна
373,Fly Grab
374,Raven Rock Crescius Caerellius's House Faction
378,"Кажется, ты прямо горишь желанием."
380,Дрейла
381,Афия
383,Ключ от дома Алора
387,BoarRiekling
388,Корень трамы
389,Дневник Ралиса Седариса - том 23
390,Raven Rock Temple Faction
391,Фетис
392,Дравиния Резчица
393,Вредозобник
394,Варона мертва. Она погибла по дороге в Воронью Скалу.
395,Вернуться к Нелоту с докладом
396,Хижина шамана
397,Гарин
398,Найти нового управителя
399,Сообщить Нелоту о смерти Вароны
401,Найти Варону
402,Гарин Иент
403,Raven Rock Ienth Farm Faction
405,Ключ от дома Кареллия
406,Гелдис Садри
409,Вендил
410,Ллерил Морвейн
415,Бастион
416,Дневник Ралиса Седариса - том 22
417,Новый долг
418,Хижина риклинга
419,Варона мертва.
420,Старейшина Отрелот
421,Куча золота
425,Поместье Морвейна
427,Дрейла Алор
430,Ты хочешь стать управителем в Тель-Митрине?
432,Fling Stone Trigger
433,Галдрус
435,Подчинение воли
439,Милора Иент
441,Адрил Арано
443,Мне удалось найти нового управителя.
444,Ключ от поместья Северин
446,Галдрус Хлерву
447,Дом Кареллия
449,Подчинение воли
453,Гелдис
457,Ллерил
459,Дракон
460,Заброшенный постоялый двор
461,Тестовый страж
462,Риклинг-наездник
463,Черная книга: Острое перо
468,Приручение дракона
471,Куча золота
473,Гловер
474,Тебе не попадалась Варона?
476,Дневник Ралиса Седариса - том 21
478,Отрелот
479,Черная книга: Нерассказанные легенды
484,Вершинная башня
485,Что у тебя есть на продажу?
488,Фетис Алор
489,Raven Rock Retching Netch Faction
491,Вредозобник
492,Кресций
494,Raven Rock Bulwark Faction
495,Проблема с управителем
500,Синдири
502,Вендил Северин
503,Мирри
504,Мирри Северин
505,"Нет, мне Варона не попадалась."
506,Гьялунд
507,Crescius & Aphia Shared Faction
508,Адрил
509,Гьялунд Пуд Соли
510,Raven Rock Morvayn Manor Faction
511,Дом Алора
512,Дракон
514,Эффект подчинения воле - Ошеломление
515,Пьяный нетч
517,Курган Хротмунда
519,Adril and Cindiri Arano's Shared Faction
521,Синдири Арано
522,Дом Гловера Меллори
523,"Поместье Морвейна, личные покои"
524,Вредозобник
525,Fethis and Dreyla Alor's Shared Faction
526,Дневник Ралиса Седариса - том 19
527,Крепкое зелье хорошего самочувствия
528,Обнаружение источника пепла
530,Старая ферма Аттия
532,Эльмус
534,Посадить стержневой корень
540,Новый проход? Куда он ведет?
542,Имперские наручи
546,Циклон
547,Обнаружение источника пепла
548,Raven Rock Guard Faction
550,Ключ от дома Эдлы
556,Имперская броня
557,5 золотых
562,Raven Rock Ienth Farm Scene 02
570,Пильщик
575,Поговорить с Могрулом
578,25 золотых
582,10 золотых
584,Ничего не делать
585,Испытайте свою удачу
587,Вы должны добавить золото
589,Финна
590,Raven Rock Crescius's House Scene 01
594,Двор замка Карстаг
599,Заброшенное здание
603,Дом Кресция
604,Ферма Иентов
605,Thirsk Mead Hall Dialogue
606,Храм
608,Дом Гловера Меллори
609,Дом Алора
611,Пьяный нетч
612,Казармы Бастиона
614,Благословение Лиса
615,Тюрьма Бастиона
616,Застава Сиринга
619,Голова
620,Хребет1
621,Трон Карстага
622,Изучить Слово Силы
623,Мне удалось уничтожить пепельного стража.
628,Окутанный пламенем паук
629,Поместить стержневой корень в указанное место
630,"Знаешь, я лучше попозже зайду."
633,Ключ от дома Ослафа
636,"Использовать Крик Подчинение воли, чтобы приручить Саротара"
641,"Подождать, пока Сторн прочтет книгу"
643,На вершине Апокрифа
644,Прочесть Пробуждающие сны
645,Поговорить со Сторном
647,Что ты можешь мне рассказать про верховье Харстрада?
649,Садовод людей
650,Камень был в могиле Илдари Саротрил.
652,Дубинка Защитника
653,Ползучая лоза
656,Риклинг-вождь
657,Дойти до Медового зала
660,Этот сердечный камень и есть источник нападений.
662,Skaal Village Dialogue
663,Поговорить со Сторном
665,Одержать победу над луркером
666,Большой зал Бенконгерика
667,Поговорить со Сторном
668,Поговорить со Сторном Горный Странник
669,Raven Rock Any Location Scene 06
670,Ослаф
671,Raven Rock Any Location Scene 12
677,Заплатить Могрулу или убить его
680,Заплатить Могрулу
686,Моруэн
688,Raven Rock Dialogue
690,Рирнс
691,Вернуться к капитану Велету
692,Убить генерала Фалкса Кария
697,Поговорить с капитаном Велетом
698,Фанари Сильный Голос
699,Взрывающийся пламенный паук
700,Бралса
701,"Убить порождений пепла, напавших на капитана Велета"
710,Паук-альбинос
712,Убить Илдари
717,Поговорить с Нелотом
718,Raven Rock Morvayn Manor Scene 04
724,Поговорить с Нелотом
726,Старые друзья
727,Raven Rock Morvayn Manor Scene 02
730,"Выяснить, кто стоит за нападениями"
731,Бальдор 
732,Пещеры замка Карстаг
733,Raven Rock Morvayn Manor Scene 05
734,Драугр
736,Raven Rock Morvayn Manor Scene 06
737,Взять:
739,ScribSkin
743,Raven Rock Temple Scene 02
746,Raven Rock Any Location Scene 11
747,Raven Rock Swing & Scoop Scene 02
748,Благословение Лиса
753,Взрывающийся пламенный паук
754,Никулас
755,Большой зал
758,"Только теперь он думает, что платить ему буду я."
759,Ключ от дома Бальдора
761,Raven Rock Crescius's House Scene 02
762,Raven Rock Severin Manor Scene 01
763,Raven Rock Severin Manor Scene 02
766,Skaal Village Oslaf's House Faction
768,Raven Rock Any Location Scene 15
769,Raven Rock Netch Scene 01
771,Raven Rock Netch Scene 02
776,Raven Rock Netch Scene 04
777,Буйольд Отважная
778,Raven Rock Netch Scene 05
782,Raven Rock Netch Scene 06
785,Raven Rock Netch Scene 07
788,Осмотреть гробницу Валока
791,Поговорить с Тарстаном
793,Отправиться к гробнице Валока
796,Прочесть Черную книгу
797,Взять:
800,Ключ от дома Моруэн
804,Ползучая лоза
805,Raven Rock Any Location Scene 01
806,Raven Rock Any Location Scene 02
808,Raven Rock Any Location Scene 03
812,Raven Rock Any Location Scene 05
813,Сопроводить Фрею к деревне Скаалов
815,Raven Rock Temple Scene 03
816,Skaal Village Oslaf's House Faction
817,Raven Rock Any Location Scene 09
819,Raven Rock Any Location Scene 10
821,Raven Rock Beggar Scenes
830,Освобождение Тирска
831,Поместье Северин
833,Ключ от дома Деора
834,Поговорить с Талвасом
840,Финна
841,Пепел к пеплу
844,А ты разве не пойдешь в Вершинную башню?
845,Поговорить с Элинеей
846,Вымочить стержневые корни
847,Почему ты сам это не сделаешь? Почему я?
854,"Помещает на землю мертвого паука, который взрывается, если враг подходит слишком близко."
856,В чем проблема?
858,Raven Rock Any Location Scene 07
860,Мастер Нелот? А что он сделал?
865,Ты должен Могрулу деньги?
868,Святилище Храма Мирака
876,Фанари
877,Дом Бальдора Железный Крой
878,DLC2TT2NelothStartTopic
893,Кто-то на тебя нападает?
898,Дом Деора Дровосека
901,Raven Rock Beggar Faction
903,Верховье
906,Поместье Морвейна
908,Break-It Downer
916,"Говорят, ты знаешь, где искать Черные книги?"
919,Ослаф
922,Талвас призвал пепельного стража.
923,Ты знаешь про пепельного стража снаружи?
926,Что пошло не так с заклинанием пепельного стража?
930,Двемеров? А к ним-то это все какое имеет отношение?
934,Моруэн
937,Что тебе нужно для починки башни?
940,Заклинатель невидим в течение <dur> с. Это продлится до первого взаимодействия с предметами или атаки.
941,Почему ты просто не заплатишь ему?
945,Том заклинаний: Вызов пепельного стража
947,"Создает пепельного стража, который охраняет территорию, пока не будет уничтожен. Расходует сердечный камень из вашего рюкзака."
949,Где мне найти стержневые корни?
952,Волшебный преобразователь - выход
953,"Изучить тайное знание, скрытое в Остром пере"
957,"У меня есть немного. Вот, возьми."
958,Поговорить с Элинеей
959,Мне удалось добыть три вымоченных стержневых корня.
970,"Элинея сказала, что тебе нужны эти корни."
971,Цель обнаружения
976,Имперские сапоги
980,Бальдор Железный Крой
981,Рирнс Ллерву
984,Вымоченный стержневой корень посажен.
990,Карстаг
992,"Мне нужно узнать то, что знает Мирак, иначе мне его не остановить."
997,Ключ от Большого зала скаалов
999,Никулас
1002,Кто ты?
1005,Staff Maker Faction
1006,Что тут происходит?
1010,"Похоже, будет весело."
1013,"Не думаю, что я смогу помочь прямо сейчас."
1019,Аэта
1021,Дом Эдлы
1023,Хальбарн Железный Мех
1036,Раздобыть три стержневых корня (<global=DLC2TTF2TaprootsAcquired>/3)
1040,Кровавая Коса
1041,Обломки породы
1049,Мирак
1050,Обнаружение источника пепла
1071,Вульф Дикая Кровь 
1073,Илдари мертва.
1076,Мне нужно на Солстейм.
1081,Одержать победу над Мираком
1087,Raven Rock Morvayn Manor Scene 01
1088,Деор Дровосек
1092,Йоса
1094,Невидимость
1095,Идеальное зелье хорошего самочувствия
1097,Щель для монеты
1103,Я могу уничтожить его для тебя.
1104,Искатель приключений
1105,Вопрос? Какой еще вопрос?
1111,Использовать Крик Подчинение воли на Камне Ветра
1123,Уничтожить пепельного стража
1124,Окутанный пламенем паук
1133,Whale Breath
1137,Марш мертвецов
1138,Raven Rock Guard Dialogue
1144,У меня есть одна Черная книга. Но мне нужны и другие.
1149,Ключ от Бенконгерика
1152,Raven Rock Morvayn Manor Scene 03
1153,И насколько близко мне нужно подходить?
1155,А если я не стану платить?
1159,Дом Вульфа Дикая Кровь 
1160,Raven Rock Temple Scene 01
1166,Волшебный преобразователь - вход
1169,Циклон
1172,Эдла
1178,Ключ от кургана Гильденхул
1179,Сильное зелье хорошего самочувствия
1188,В могиле не было тела. Только сердечный камень.
1189,Raven Rock Any Location Scene 04
1192,"Может быть Гильдия знает кого-то, кто мог бы согласиться?"
1200,Хилунд
1208,Зелье хорошего самочувствия
1209,Убить риклингов (<Global=DLC2MH01RieklingsKilled>/<Global=DLC2MH01RieklingsTotal>)
1211,Тарстан
1220,Skaal Village Oslaf's House Faction
1227,Сердечный камень
1230,Разбойник-главарь
1235,Пепельный страж
1237,Утраченное наследие
1239,Дом Ослафа
1243,Судьба скаалов
1255,Куда мы направляемся?
1258,Обнаружение источника пепла
1264,"Прости, пожалуйста! Вот, возьми деньги."
1265,Ремонт в стиле Телванни
1266,Застава Сиринга
1270,Хальбарн
1277,Skaal Village Oslaf's House Faction
1278,Аэта
1281,Замедление
1282,Raven Rock Severin Manor Scene 03
1285,Нелотово кольцо слежения
1301,Корень трамы
1307,Имперский шлем
1308,Насчет долга Дроваса.
1309,Skaal Village Oslaf's House Faction
1311,Замедление
1312,"Помещает на землю окутанного пламенем паука, который наносит огненный урон врагам, оказавшимся поблизости."
1315,Дом Моруэн
1318,Вульф
1320,Хакнир Печать Смерти
1321,Лежанка
1328,Взять:
1329,Raven Rock Swing & Scoop Scene 01
1347,Слабое зелье хорошего самочувствия
1348,Деор
1359,Разблокировать Крик Подчинение воли
1360,Skaal Village Citizen Faction
1361,Вымоченный стрежневой корень
1365,Бралса Дрел
1366,Циклон
1375,Эдла
1376,Raven Rock Netch Scene 03
1379,Лежанка
1380,Ключ от дома Вульфа
1382,Йоса
1386,Могрул
1388,Skaal Village Oslaf's House Faction
1389,Редоранский стражник
1391,Обнаружение источника пепла
1392,Благословение Лиса - Невидимость
1393,Заброшенное здание
1397,Или я могу просто взять и убить тебя.
1406,Raven Rock Any Location Scene 08
1410,"Пожалуйста, потерпи. Я достану тебе твои деньги."
1413,Генерал Фалкс Карий
1415,Хакнир Печать Смерти
1416,Благословение Охоты
1421,"Циклон наносит <mag> ед. урона в секунду и может подбросить в воздух тех, кто попал в зону его действия."
1429,Кувар
1430,Skaal Village Deor Woodcutter's House Faction
1431,Payout
1439,"Почему ты считаешь, что тебе что-то угрожает?"
1444,Как работает это кольцо?
1445,"Я полагаю, ты хочешь, чтобы их убили."
1447,"Выпускает в цель призрачную стрелу, которая наносит <mag> ед. урона и ошеломляет цель."
1449,Наилучшее зелье хорошего самочувствия
1450,Присоединиться к нападающим на Медовый зал Тирска
1452,"Прости, но у меня ничего такого нет."
1464,Эксперимент? И что ты с ней сделал?
1466,Мирак
1468,Добывать:
1473,"Вот, держи. (<Global=DLC2CostToSail> зол.)"
1476,Сок мотылька
1480,"Не знаю, за тобой ли охотились драконы."
1481,Тарстан
1505,Пепельный прыгун
1512,
1513,Молодой хоркер
1514,Draugr
1520,Зачарование Бладскала
1526,Утерянные знания
1529,Слизь луркера
1530,Тело
1531,Голова
1532,Нелотово повышение здоровья
1533,Седло
1534,Порождение пепла - разведчик
1535,Черная книга у меня.
1538,Могу я помочь тебе с исследованием?
1543,Образец пепла
1545,Дойти до храма Мирака
1546,Пещера Щетиноспин
1547,MudCrab
1548,"Узнать, кто такой Мирак"
1550,Удар Бладскала
1551,Замедление
1553,Драконорожденный
1556,Ключ от аптеки Тель-Митрина
1558,Способности порождения пепла
1559,Замедление
1564,Риклинг-охотник
1565,Луркер
1566,Порождение пепла
1568,Твое заклинание ведет к слабости после намокания.
1570,FishmanGoo
1577,Ash Ghoul Ambush Cell Location
1578,Поговорить с Нелотом
1580,Я ищу человека по имени Мирак.
1581,Замедление
1584,Луркер-страж
1594,Клинок Бладскал
1597,Что это были за твари?
1598,Добывать:
1609,Отправиться на Солстейм
1611,Подопытный
1612,Нетч-самка
1618,Таинственная записка
1620,Bloodskal Firing Weapon
1630,Тюрьма Бастиона
1635,Луркер-часовой
1640,Раздобыть Черную книгу
1642,Какой именно эксперимент ты хочешь провести?
1644,Исследование Телванни
1647,Spriggan
1649,
1656,"Ну как, нашел еще Черные книги?"
1659,"Ты сказал, что можешь показать мне мою настоящую силу."
1661,"Расслабься, все в безопасности."
1662,Дверь
1663,Урон здоровью
1673,Scrib
1674,Посохи Азры
1677,Копье риклинга
1679,Как же нам вытащить книгу из этого чехла?
1680,Удар Бладскала
1681,Ключ от кухни Тель-Митрина
1684,Горелый спригган
1685,Луркер-мститель
1686,Порождение пепла - убийца
1688,Слизь
1689,Здоровье бессрочно понижено на <mag> ед. после плавания или пребывания под дождем.
1693,Кто такой Азра Властитель Ночи?
1701,"Нет, спасибо. По-моему, это неудачная мысль."
1707,Сторн просил меня найти тебя.
1709,Я с удовольствием помогу.
1711,Клинок Бладскал
1716,Залежи сердечных камней
1717,Слизь
1720,Нордский резной шлем
1723,Костяные перчатки
1724,Воплощение дракона
1725,Не может быть? Почему?
1726,Нелотово увеличение здоровья на <mag> ед.
1727,Нордская резная броня
1728,Убрать Дерево
1729,Говорить
1730,Мне не нужна твоя помощь. Я и без тебя узнаю тайны Мирака.
1731,Окутанный пламенем паук
1732,Ядовитая руна
1735,Кто пропал?
1736,Сталгримовый боевой молот
1739,Что ты мне предлагаешь сделать?
1740,"Он хочет узнать тайны скаалов, а взамен научит меня третьему Слову."
1741,Воплощение дракона
1742,Мы говорили с Хермеусом Морой.
1744,Ты приехала сюда из Морровинда?
1746,Сталгримовый двуручный меч
1751,"Цели, если сопротивление не сработало, получают <mag> ед. урона ядом в секунду в течение <dur> с."
1760,"Призывает порождение пепла на <dur> с в точку, указанную заклинателем."
1762,Ядовитый паук
1764,Заброшенный постоялый двор
1771,<BaseName> Азры
1772,"Ладно, я тебе помогу."
1773,Одеяние члена культа
1774,Нордские резные сапоги
1777,HMDaedra
1778,Разбойник-грабитель
1783,"Он, видимо, был важной персоной."
1784,Я точно не знаю. Мне явился Мирак на драконе.
1785,Гнев древних
1787,Интуиция соратника
1790,Истинная сила мечей может быть пробуждена лишь ту'умом Довакина. Гнев Древних активен: <Global=dlc2DBDragonWeapons>
1791,Электрический паук-прыгун
1794,"Вы получаете дополнительно <mag> ед. здоровья и запаса сил, когда держите в руках лук Короля-Оленя."
1795,Безжалостная сила - сильная
1796,Деревня Скаалов - Большой зал
1798,Анкарион
1799,Рецепт - Окутанный ядом паук
1800,Азидалово кольцо некромантии
1801,Кто ты?
1803,Повышение здоровья
1804,Кровавый ритуал
1805,Этот самый Мирак пытался убить меня!
1806,Мне удалось обследовать воина с вересковым сердцем.
1807,Рецепт - Пламенный паук-прыгун
1808,Деревенская одежда скаала
1812,В течение <dur> с противники на расстоянии рукопашной атаки получают <mag> ед. урона огнем в секунду. Подожженные несут дополнительный урон.
1813,Хитиновый тяжелый шлем
1819,Призванный кинжал
1820,Секрет волшебства
1825,Увеличение характеристик
1827,Сталгримовый шлем
1829,Призванный кинжал
1831,Хитиновый шлем
1832,Где мне искать воинов с вересковыми сердцами?
1833,Деревня Скаалов - Дом Вульфа Дикая Кровь 
1835,"Почему ты думаешь, что источник нападений - ферма Аттия?"
1836,Стоящий камень - Дерево
1839,Объявление войны
1840,Встретить Буйольд в кургане Хротмунда
1844,Воплощение дракона
1846,Окутанный ядом паук
1847,Найти главную погребальную камеру
1851,Сталгримовый боевой топор
1852,Костяные сапоги
1854,Азидаловы сапоги хождения по воде
1856,Эшленд
1859,Масляный паук
1860,+<mag>% сопротивление огню и холоду на <dur> с.
1861,Какое отношение вересковые сердца имеют к сердечным камням?
1865,Наряд данмера
1866,Отмена
1867,А что такое тайны скаалов?
1869,Интуиция ученого
1872,Ты сильно ранен? Тебе требуется лечение?
1873,Отмена
1875,Сопротивление огню/холоду
1880,Пепел порождения
1882,Новый источник сталгрима
1883,Благословение оленя
1885,Как справляется Дровас?
1887,Интуиция любовника
1888,Я не могу позволить тебе встать во главе Тирска.
1889,Одеяние Телванни
1890,"Книга была именно там, где ты сказал."
1891,Сталгримовая секира
1895,Секрет волшебства
1896,"Противники на расстоянии рукопашной атаки, получают <mag> ед. урона ядом в секунду."
1900,Гнев древних
1902,Разбойник-громила
1903,Мерилар Рендас
1907,Заклинания не расходуют магию в течение <dur> с.
1908,Воплощение дракона
1909,Что теперь?
1910,Деревня Скаалов - Дом Деора
1911,Гнев древних
1912,Сила
1914,Разбойник-грабитель
1916,Нордские резные перчатки
1917,"Все заклинания расходуют на <75>% меньше магии в течение <dur> с. Однократное использование, затем следует вновь получить это заклинание у Камня Дерева."
1918,Сердечные камни
1919,Превращение в зверя
1922,Чего ты от меня хочешь?
1923,MUL
1924,Броня
1926,Хождение по воде
1930,D3V
1933,Разбойник-потрошитель
1934,Могу я помочь тебе с исследованием?
1936,Карта с указанием источника сталгрима
1938,Желе нетча
1939,Я могу тебе помочь... правда небесплатно.
1940,Вот эта записка была на одном из порождений пепла.
1941,Секрет силы
1943,Отмена
1948,Сталгримовый меч
1949,Расспросить Деора об исчезновении Бальдора
1951,Купить способность
1952,"Призывает медведя-оборотня на <dur> с в точку, указанную заклинателем. Однократное использование, затем следует вновь получить это заклинание у Камня Зверя."
1953,"Заклинания, нет магии"
1955,Почему бы тебе не пойти самой?
1956,Отмена
1957,Яд нетча
1958,Разбойник-громила
1959,Shout1b
1960,Окутанный ядом паук
1961,"Силовые атаки наносят на <25>% больше урона, +<mag> сопротивление урону на <dur> с."
1962,Облик медведя-оборотня
1964,Нордский кинжал
1965,Отмена
1966,Купить способность
1968,Я с удовольствием тебе помогу.
1969,Искатель-претендент
1970,Отмена
1975,Отмена
1977,Хитиновая тяжелая броня
1979,Наносит противнику <mag> ед. урона ядом в течение <dur> с.
1980,Пламя
1981,Купить способность
1984,Одеяние Мирака
1986,Разбойник
1989,Отмена
1990,Осмотреть труп воина с вересковым сердцем
1991,Купить способность
1992,Ядовитая руна
1993,И что ты будешь делать теперь?
1996,Храм Мирака
2000,Отмена
2001,Том заклинаний: Призванный кинжал
2002,Интуиция любовника
2004,Купить очки здоровья
2007,"Скажи, чего ты хочешь, мой принц, и я доставлю это тебе."
2010,Отмена
2015,Купить очки запаса сил
2016,Рецепт - Ядовитый паук-прыгун
2017,В течение <dur> с вы получаете половину урона от физических атак и большинства магических атак.
2018,Это несколько превзошло мои ожидания.
2019,Купить очки магии
2020,Хитиновая броня
2021,Вызов порождения пепла
2025,Кухня Тель-Митрина
2026,Купить очко способностей
2028,Нордская булава
2029,Поговорить с Нелотом
2032,Интуиция соратника
2033,Без сердечных камней пепельный страж неуправляем.
2034,Ферма Аттия
2036,Способность к извлечению
2037,Цепь
2042,"Помещает на землю окутанного ядовитым облаком паука, который отравляет врагов, оказавшихся поблизости."
2043,Помочь Нелоту в его исследованиях
2045,Меня это не интересует.
2047,Буйольд Недостойная
2048,Рецепт - Окутанный пламенем паук 2x
2050,Башня Тель-Митрина
2051,"Ты, кажется, говорил что-то о сердечных камнях?"
2053,Найти Бальдора Железный Крой
2054,Отмена
2055,"Заклинатель игнорирует <80>% физического урона в течение <dur> с. Однократное использование, затем следует вновь получить это заклинание у Камня Земли."
2056,И часто они нападают?
2057,Дом управителя Тель-Митрина
2060,Деревня Скаалов - Дом Бальдора Железный Крой
2061,Книга рецептов
